County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N02910,A02910,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N11450,A11450,N10970,A10970,N10971,A10971,N10973,A10973,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
taylor,2683.0,0.0,0.0,0.0,7843.0,WI,9630.0,4560.0,4240.0,750.0,9010.0,220.0,6260.0,5930.0,50.0,18360.0,120.0,0.0,120.0,0.0,730.0,3000.0,512965.0,9520.0,520686.0,7640.0,375749.0,4130.0,4319.0,1620.0,5718.0,1500.0,4466.0,130.0,117.0,1500.0,17995.0,1850.0,21908.0,1240.0,21328.0,1810.0,33149.0,732.0,1440.0,9956.0,1530.0,20577.0,530.0,33411.0,4020.0,7721.0,160.0,41.0,30.0,284.0,230.0,1333.0,230.0,1242.0,570.0,360.0,2650.0,683.0,9000.0,166800.0,9000.0,163091.0,1870.0,3710.0,290.0,8519.0,47339.0,100.0,2339.0,240.0,2046.0,40.0,26.0,240.0,1194.0,0.0,0.0,290.0,2044.0,290.0,2038.0,180.0,1263.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,180.0,1756.0,0.0,0.0,1370.0,10082.0,7330.0,367061.0,7260.0,53040.0,0.0,0.0,160.0,121.0,3270.0,6396.0,430.0,45.0,220.0,129.0,370.0,423.0,910.0,200.0,2130.0,5383.0,120.0,54.0,1240.0,3622.0,620.0,7640.0,630.0,7682.0,8850.0,64113.0,1200.0,2364.0,990.0,1935.0,910.0,1797.0,340.0,293.0,220.0,180.0,30.0,23.0,1350.0,1816.0,8240.0,16332.0,7760.0,9024.0,6350.0,46357.0,6930.0,50579.0,60.0,61.0,100.0,229.0,1640.0,6552.0,7420.0,19806.0,7200.0,18255.0,320.0,1460.0
trempealeau,0.0,7154.0,0.0,0.0,0.0,WI,14920.0,7150.0,6150.0,1460.0,14230.0,240.0,10290.0,9500.0,100.0,28690.0,30.0,30.0,0.0,0.0,1040.0,4320.0,823092.0,14800.0,833953.0,12290.0,627919.0,6400.0,7440.0,2360.0,8222.0,2220.0,6060.0,230.0,208.0,2000.0,24437.0,2500.0,36067.0,1610.0,22060.0,3270.0,62077.0,1024.0,2600.0,22101.0,2350.0,31865.0,850.0,36343.0,6290.0,10861.0,300.0,78.0,40.0,698.0,320.0,2146.0,290.0,1467.0,1160.0,690.0,4150.0,1060.0,13920.0,255580.0,13920.0,250006.0,2800.0,5571.0,550.0,16036.0,75682.0,170.0,3745.0,450.0,3483.0,80.0,63.0,470.0,2330.0,50.0,42.0,530.0,4077.0,540.0,4112.0,380.0,3291.0,0.0,0.0,0.0,0.0,40.0,49.0,0.0,0.0,370.0,3386.0,30.0,495.0,1940.0,12512.0,11830.0,602378.0,11740.0,84441.0,0.0,0.0,150.0,104.0,5290.0,11351.0,510.0,57.0,500.0,310.0,700.0,761.0,1290.0,252.0,3710.0,9508.0,180.0,170.0,1650.0,5061.0,520.0,4909.0,530.0,4658.0,13940.0,98374.0,1630.0,3247.0,1400.0,2836.0,1540.0,2897.0,550.0,502.0,300.0,396.0,30.0,25.0,2210.0,3150.0,12170.0,23673.0,11540.0,13040.0,10230.0,73040.0,10890.0,79007.0,100.0,101.0,180.0,501.0,2810.0,11689.0,11460.0,31005.0,11240.0,29639.0,340.0,1354.0
vernon,0.0,8557.0,0.0,0.0,0.0,WI,13950.0,6440.0,6390.0,990.0,12890.0,300.0,9070.0,8650.0,110.0,27540.0,40.0,0.0,40.0,0.0,1040.0,4870.0,786255.0,13770.0,797898.0,10370.0,529635.0,6010.0,7221.0,3100.0,12252.0,2620.0,8794.0,230.0,248.0,2540.0,38180.0,2850.0,44972.0,1800.0,29645.0,3040.0,66809.0,1690.0,1840.0,15398.0,2530.0,35326.0,760.0,29206.0,6160.0,11643.0,250.0,65.0,50.0,640.0,370.0,2147.0,320.0,1731.0,1050.0,682.0,3960.0,1007.0,12870.0,241685.0,12870.0,235260.0,3210.0,6424.0,530.0,16517.0,88345.0,190.0,4947.0,440.0,4396.0,90.0,66.0,440.0,2148.0,40.0,16.0,520.0,3772.0,530.0,3790.0,310.0,2866.0,0.0,0.0,0.0,0.0,30.0,25.0,0.0,0.0,370.0,4043.0,0.0,0.0,2170.0,12302.0,10290.0,568189.0,10140.0,83936.0,0.0,0.0,150.0,193.0,4510.0,9082.0,610.0,71.0,380.0,215.0,580.0,657.0,1030.0,223.0,2970.0,7454.0,240.0,280.0,1950.0,5986.0,440.0,3528.0,470.0,3577.0,12480.0,99041.0,1690.0,3649.0,1420.0,3053.0,1310.0,2553.0,450.0,410.0,230.0,238.0,70.0,78.0,1880.0,2611.0,11690.0,23231.0,10980.0,12672.0,8930.0,74806.0,9730.0,81893.0,130.0,180.0,200.0,602.0,2680.0,11541.0,10180.0,28668.0,9950.0,26199.0,370.0,2218.0
vilas,5761.0,0.0,0.0,0.0,9499.0,WI,12610.0,6020.0,5490.0,960.0,11670.0,240.0,7530.0,7520.0,80.0,21770.0,0.0,0.0,0.0,0.0,1070.0,5730.0,821397.0,12410.0,835677.0,8550.0,407956.0,5160.0,9068.0,3360.0,25636.0,3160.0,19591.0,280.0,305.0,2320.0,33770.0,3080.0,70937.0,2260.0,51393.0,3820.0,101920.0,44.0,1640.0,16093.0,3500.0,56605.0,1010.0,61807.0,5780.0,14280.0,170.0,43.0,60.0,1151.0,610.0,3819.0,300.0,1752.0,610.0,366.0,3890.0,1003.0,11290.0,212281.0,11290.0,204429.0,3860.0,7850.0,860.0,29060.0,187597.0,370.0,7332.0,710.0,7574.0,150.0,143.0,780.0,4983.0,80.0,19.0,850.0,6479.0,850.0,6548.0,600.0,6295.0,0.0,0.0,20.0,5.0,30.0,28.0,50.0,534.0,690.0,6616.0,70.0,1256.0,2300.0,17670.0,9260.0,606795.0,9170.0,101066.0,0.0,0.0,250.0,257.0,3470.0,5356.0,950.0,371.0,230.0,129.0,280.0,328.0,820.0,176.0,1840.0,3955.0,160.0,48.0,1840.0,5717.0,810.0,9365.0,820.0,9325.0,11510.0,110405.0,1690.0,3212.0,1390.0,2801.0,990.0,1720.0,230.0,228.0,350.0,369.0,60.0,93.0,1950.0,2664.0,10480.0,19740.0,9550.0,9986.0,8320.0,95442.0,9030.0,103111.0,170.0,299.0,320.0,906.0,2650.0,20107.0,9210.0,27327.0,8800.0,23506.0,630.0,3824.0
walworth,20495.0,0.0,0.0,1750.0,34497.0,WI,53390.0,27800.0,20510.0,4420.0,50130.0,1060.0,30780.0,34870.0,540.0,94720.0,280.0,50.0,230.0,0.0,5230.0,16320.0,3820809.0,52820.0,3867929.0,42750.0,2510927.0,18090.0,40168.0,11780.0,94207.0,11010.0,73505.0,1350.0,1319.0,7010.0,97905.0,10610.0,311642.0,6140.0,126763.0,11400.0,276273.0,641.0,7250.0,71425.0,9500.0,155829.0,3500.0,252663.0,21750.0,47120.0,1140.0,298.0,250.0,5065.0,1600.0,12096.0,820.0,4528.0,3770.0,2799.0,14450.0,3643.0,47930.0,850473.0,47930.0,830201.0,10190.0,20272.0,4130.0,140614.0,990098.0,1330.0,24858.0,3540.0,47358.0,540.0,542.0,3760.0,28811.0,490.0,280.0,4090.0,33669.0,4120.0,33983.0,3150.0,32837.0,60.0,370.0,130.0,104.0,390.0,538.0,220.0,3080.0,3150.0,41334.0,120.0,1864.0,7810.0,70429.0,41530.0,2929295.0,41150.0,506270.0,30.0,690.0,620.0,589.0,17890.0,38587.0,3370.0,1557.0,1310.0,600.0,2250.0,2560.0,3260.0,614.0,11440.0,27804.0,750.0,327.0,5530.0,19202.0,1410.0,9725.0,1500.0,9713.0,50200.0,563371.0,5650.0,11214.0,4840.0,10017.0,4200.0,7444.0,1970.0,1798.0,770.0,840.0,100.0,138.0,8500.0,12126.0,41580.0,77371.0,38570.0,41278.0,37190.0,467683.0,39190.0,495751.0,1030.0,2040.0,1350.0,5052.0,10090.0,68296.0,40950.0,135626.0,39690.0,108924.0,1830.0,26703.0
washburn,3846.0,0.0,0.0,0.0,6385.0,WI,8800.0,4020.0,3920.0,750.0,8340.0,130.0,5280.0,5520.0,50.0,15750.0,380.0,0.0,380.0,0.0,800.0,3550.0,478706.0,8700.0,486309.0,6410.0,301659.0,3380.0,3709.0,1940.0,11298.0,1690.0,8526.0,150.0,133.0,1470.0,15043.0,1710.0,23884.0,1330.0,23054.0,2490.0,63515.0,291.0,1270.0,11677.0,2130.0,31690.0,550.0,20337.0,3880.0,7603.0,170.0,44.0,30.0,632.0,280.0,1854.0,190.0,1010.0,500.0,299.0,2650.0,711.0,8150.0,153424.0,8150.0,148461.0,2450.0,4957.0,410.0,13448.0,82310.0,170.0,3157.0,330.0,3757.0,70.0,62.0,370.0,2016.0,70.0,29.0,410.0,2986.0,410.0,3016.0,260.0,2823.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,107.0,310.0,3337.0,0.0,0.0,1340.0,6602.0,6540.0,356597.0,6480.0,53986.0,0.0,0.0,140.0,150.0,2460.0,4238.0,390.0,49.0,160.0,96.0,260.0,301.0,550.0,119.0,1530.0,3425.0,110.0,51.0,1070.0,3123.0,470.0,5666.0,490.0,5809.0,8110.0,66853.0,1230.0,2581.0,1030.0,2252.0,830.0,1480.0,230.0,204.0,140.0,162.0,0.0,0.0,1220.0,1620.0,7560.0,14587.0,7020.0,7652.0,5780.0,49718.0,6240.0,53638.0,80.0,100.0,140.0,389.0,1600.0,6246.0,6670.0,18568.0,6500.0,16433.0,320.0,2233.0
washington,24841.0,0.0,0.0,62039.0,0.0,WI,72650.0,34940.0,32220.0,4780.0,67860.0,1600.0,37620.0,45360.0,770.0,133920.0,210.0,80.0,130.0,0.0,5260.0,22560.0,5768564.0,72080.0,5841625.0,58720.0,4054872.0,31230.0,45569.0,20780.0,101666.0,19570.0,76239.0,2570.0,2472.0,8570.0,135605.0,18060.0,330336.0,10710.0,205884.0,16880.0,372586.0,515.0,10860.0,95371.0,13680.0,224959.0,3950.0,300023.0,35300.0,73061.0,1490.0,382.0,490.0,9127.0,1890.0,17241.0,1480.0,7925.0,5920.0,4323.0,26050.0,6685.0,65160.0,1198620.0,65160.0,1168661.0,14720.0,29959.0,6260.0,202695.0,1223788.0,1700.0,35597.0,5560.0,65067.0,620.0,610.0,5690.0,32078.0,760.0,435.0,6200.0,50586.0,6230.0,51000.0,4910.0,49660.0,90.0,496.0,190.0,179.0,620.0,834.0,200.0,1736.0,4800.0,56256.0,190.0,6596.0,11220.0,81027.0,58990.0,4425987.0,58430.0,728401.0,40.0,557.0,790.0,844.0,26320.0,56896.0,5920.0,1390.0,2830.0,1311.0,3500.0,4188.0,3960.0,753.0,16970.0,46199.0,1250.0,545.0,6880.0,25188.0,2170.0,17697.0,2230.0,17601.0,68510.0,801570.0,5120.0,9270.0,4330.0,8218.0,3750.0,6402.0,3050.0,2859.0,1060.0,1133.0,200.0,316.0,10940.0,14644.0,58450.0,112212.0,54130.0,59533.0,54470.0,671504.0,56420.0,708493.0,1780.0,2410.0,2040.0,7089.0,15110.0,72588.0,54370.0,165362.0,52690.0,141555.0,2440.0,23592.0
waukesha,93875.0,0.0,0.0,124504.0,43042.0,WI,214750.0,102810.0,96980.0,12850.0,198390.0,5630.0,106100.0,129460.0,2950.0,400880.0,1960.0,1270.0,690.0,250.0,13760.0,70140.0,22394076.0,213060.0,22671231.0,170170.0,14703087.0,100530.0,205684.0,74650.0,608113.0,70570.0,468993.0,8180.0,8154.0,27550.0,566231.0,65430.0,1791306.0,33690.0,797117.0,52150.0,1306294.0,528.0,27190.0,263700.0,43820.0,803577.0,14550.0,1697150.0,108580.0,277155.0,4700.0,1192.0,2120.0,45061.0,6510.0,65103.0,4360.0,24512.0,17900.0,13648.0,78200.0,20034.0,185100.0,3392192.0,185100.0,3301887.0,44450.0,90303.0,25990.0,948433.0,7481014.0,6310.0,136045.0,23340.0,383621.0,2320.0,2452.0,23560.0,168235.0,3210.0,1941.0,25700.0,221252.0,25860.0,222961.0,20150.0,227202.0,330.0,2499.0,820.0,794.0,1600.0,2401.0,1270.0,13123.0,21300.0,322329.0,980.0,20451.0,40720.0,406046.0,176970.0,18173194.0,174760.0,3448038.0,240.0,3286.0,1840.0,2043.0,82410.0,197958.0,24090.0,16983.0,8380.0,3946.0,10880.0,13035.0,9280.0,1781.0,50990.0,139031.0,4120.0,1719.0,22010.0,94409.0,5090.0,41295.0,5320.0,41316.0,202610.0,3637714.0,12450.0,22278.0,10510.0,19535.0,8850.0,15457.0,8950.0,8493.0,2640.0,2751.0,580.0,1194.0,34000.0,46140.0,161480.0,302333.0,146890.0,156954.0,164880.0,3250061.0,170360.0,3418874.0,11040.0,21495.0,11760.0,45222.0,50450.0,375265.0,155330.0,592470.0,148680.0,448530.0,9630.0,141130.0
waupaca,8459.0,0.0,0.0,0.0,20252.0,WI,26450.0,13070.0,11020.0,2070.0,25060.0,430.0,16570.0,17200.0,180.0,47600.0,140.0,140.0,0.0,40.0,2290.0,8440.0,1515050.0,26110.0,1533615.0,20810.0,1060573.0,10420.0,12815.0,5310.0,31520.0,4960.0,25455.0,490.0,426.0,3110.0,35389.0,5010.0,78718.0,3790.0,67965.0,6140.0,131355.0,899.0,4000.0,30305.0,4950.0,70623.0,1290.0,49886.0,11140.0,18565.0,480.0,124.0,60.0,996.0,690.0,4001.0,510.0,2508.0,1600.0,1062.0,8030.0,2063.0,24610.0,450246.0,24610.0,439215.0,5500.0,11030.0,1130.0,34755.0,181475.0,410.0,9176.0,960.0,8704.0,150.0,131.0,1000.0,5478.0,110.0,37.0,1100.0,8147.0,1130.0,8272.0,740.0,5946.0,20.0,109.0,20.0,1.0,120.0,156.0,20.0,198.0,800.0,9070.0,50.0,983.0,3210.0,18153.0,20450.0,1093943.0,20270.0,157434.0,0.0,0.0,430.0,362.0,8280.0,15641.0,1220.0,197.0,590.0,277.0,1010.0,1146.0,1900.0,397.0,5450.0,13071.0,460.0,206.0,2450.0,7020.0,1020.0,7758.0,1060.0,7814.0,24700.0,186776.0,3060.0,6161.0,2670.0,5489.0,2200.0,3906.0,790.0,734.0,560.0,463.0,80.0,68.0,3890.0,5262.0,22390.0,43101.0,20990.0,23039.0,18280.0,141675.0,19250.0,150895.0,180.0,230.0,340.0,1309.0,4670.0,19556.0,20490.0,55384.0,20030.0,51266.0,690.0,4035.0
waushara,4342.0,0.0,0.0,0.0,9033.0,WI,12440.0,6020.0,5320.0,950.0,11420.0,200.0,7530.0,7610.0,100.0,22310.0,140.0,140.0,0.0,50.0,1100.0,4560.0,633676.0,12010.0,641848.0,9020.0,405402.0,4310.0,6123.0,2410.0,9838.0,2240.0,7078.0,230.0,226.0,1650.0,19885.0,2240.0,29538.0,1770.0,30562.0,3290.0,73772.0,508.0,1690.0,13193.0,2700.0,37748.0,590.0,26538.0,4930.0,8172.0,130.0,32.0,40.0,503.0,280.0,1706.0,200.0,1047.0,610.0,382.0,3590.0,937.0,11220.0,209327.0,11220.0,203275.0,3030.0,6053.0,530.0,15701.0,76181.0,220.0,4499.0,410.0,3308.0,90.0,71.0,450.0,2284.0,50.0,18.0,510.0,3648.0,530.0,3740.0,340.0,2682.0,0.0,0.0,0.0,0.0,30.0,37.0,0.0,0.0,370.0,3346.0,30.0,403.0,1460.0,8521.0,8850.0,439269.0,8790.0,63190.0,0.0,0.0,180.0,120.0,3520.0,6033.0,530.0,48.0,190.0,105.0,330.0,374.0,900.0,206.0,2230.0,4986.0,150.0,97.0,1150.0,3477.0,480.0,4117.0,490.0,4127.0,11410.0,77148.0,1640.0,3272.0,1410.0,2862.0,1100.0,1998.0,300.0,262.0,270.0,182.0,0.0,0.0,2040.0,2761.0,10380.0,20107.0,9630.0,10551.0,7790.0,57077.0,8310.0,61323.0,60.0,93.0,120.0,261.0,2050.0,8970.0,9600.0,24752.0,9370.0,22916.0,320.0,1774.0
winnebago,42779.0,0.0,0.0,0.0,49679.0,WI,88370.0,47930.0,31990.0,7480.0,81950.0,1710.0,42250.0,58640.0,830.0,154310.0,1340.0,680.0,660.0,170.0,9160.0,24310.0,5787567.0,86250.0,5851351.0,71060.0,3983308.0,34830.0,44784.0,19390.0,162672.0,18230.0,137335.0,1720.0,1656.0,8720.0,122148.0,17040.0,267302.0,11230.0,212138.0,19770.0,412878.0,723.0,12000.0,103728.0,14580.0,222778.0,3560.0,301080.0,37120.0,63784.0,1440.0,355.0,360.0,6680.0,1740.0,13563.0,1350.0,6045.0,7520.0,5170.0,25960.0,6501.0,80990.0,1426615.0,80990.0,1395188.0,15800.0,31426.0,4620.0,158129.0,1054273.0,1520.0,36610.0,3990.0,52023.0,560.0,501.0,4010.0,26275.0,560.0,322.0,4550.0,35780.0,4590.0,36101.0,3060.0,25520.0,110.0,639.0,90.0,76.0,430.0,524.0,210.0,3560.0,3510.0,48472.0,240.0,5197.0,10610.0,77758.0,69380.0,4271804.0,68880.0,694168.0,40.0,642.0,1180.0,982.0,29860.0,58006.0,5220.0,2632.0,2450.0,1204.0,4040.0,4420.0,6910.0,1337.0,18510.0,45280.0,1180.0,506.0,6750.0,22225.0,2650.0,18325.0,2740.0,18731.0,83560.0,793376.0,9930.0,19928.0,8770.0,18340.0,6980.0,12301.0,3270.0,3003.0,1340.0,1038.0,180.0,286.0,14580.0,19893.0,72240.0,132979.0,67360.0,71218.0,62200.0,636162.0,64700.0,672200.0,1400.0,2377.0,1830.0,8863.0,15190.0,72606.0,69420.0,193501.0,67820.0,170006.0,2380.0,23024.0
wood,6713.0,10548.0,0.0,0.0,10216.0,WI,38650.0,19780.0,15110.0,3380.0,36270.0,770.0,20900.0,25090.0,280.0,68960.0,110.0,70.0,40.0,0.0,3980.0,12580.0,2227418.0,38030.0,2256714.0,29910.0,1512636.0,14280.0,17777.0,7970.0,36436.0,7480.0,27016.0,670.0,667.0,3890.0,55961.0,6800.0,79812.0,5640.0,101752.0,9680.0,215828.0,860.0,6220.0,48194.0,7600.0,108520.0,1470.0,74166.0,16350.0,29296.0,570.0,149.0,140.0,2627.0,800.0,5887.0,770.0,3683.0,2590.0,1587.0,11850.0,3045.0,36120.0,652357.0,36120.0,635401.0,8460.0,16957.0,1480.0,47459.0,291175.0,580.0,12279.0,1290.0,15493.0,180.0,151.0,1310.0,6794.0,150.0,90.0,1470.0,10827.0,1480.0,10966.0,830.0,6539.0,0.0,0.0,20.0,13.0,110.0,115.0,60.0,545.0,1130.0,14358.0,100.0,1848.0,4370.0,25285.0,29600.0,1583235.0,29390.0,240702.0,0.0,0.0,620.0,652.0,12420.0,22829.0,2060.0,316.0,1100.0,584.0,1590.0,1776.0,3060.0,642.0,7810.0,18805.0,490.0,218.0,3160.0,10403.0,1870.0,19522.0,1920.0,19862.0,36250.0,295430.0,4930.0,10204.0,4380.0,9324.0,3460.0,6202.0,1300.0,1187.0,760.0,618.0,60.0,49.0,5720.0,7667.0,32840.0,62070.0,30670.0,33298.0,26230.0,217874.0,27520.0,231546.0,420.0,653.0,560.0,1593.0,6110.0,24471.0,30650.0,88232.0,29890.0,77788.0,1150.0,9699.0
