County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
taylor,2097.0,0.0,73.0,0.0,5466.0,WI,-48670.0,-23510.0,-20590.0,-4250.0,-23950.0,-92700.0,-27900.0,80.0,0.0,80.0,-2672103.0,-48590.0,-2714583.0,-41150.0,-1994543.0,-17020.0,-24428.0,-12570.0,-74079.0,-11690.0,-56343.0,-12260.0,-12255.0,-4540.0,-47839.0,-9870.0,-70192.0,-6890.0,-82985.0,-10240.0,-174892.0,-140.0,-3650.0,-16124.0,-7020.0,-83012.0,-1910.0,-123465.0,-10550.0,-42476.0,-1050.0,-253.0,-230.0,-3344.0,-1070.0,-7781.0,-920.0,-3971.0,-4400.0,-4159.0,-650.0,-1365.0,-320.0,-8739.0,-16820.0,-354303.0,-1725546.0,-15010.0,-106540.0,-1460.0,-982.0,-15660.0,-64930.0,-16760.0,-176828.0,-12930.0,-75024.0,-14270.0,-55086.0,-37800.0,-1786774.0,-37310.0,-314563.0,-780.0,-5836.0,310.0,350.0,-16310.0,-19552.0,-3070.0,-1387.0,-1590.0,-669.0,-3570.0,-4134.0,-2940.0,-543.0,-8020.0,-11244.0,-1690.0,-409.0,-3530.0,-10119.0,510.0,2348.0,550.0,2652.0,510.0,92.0,-45800.0,-381942.0,-6330.0,-12445.0,-5530.0,-11370.0,-4260.0,-5951.0,-3020.0,-2882.0,220.0,148.0,-34430.0,-295739.0,-35720.0,-310850.0,40.0,39.0,-590.0,-2938.0,-7350.0,-26698.0,-38230.0,-89539.0
trempealeau,0.0,6174.0,0.0,4475.0,0.0,WI,6110.0,2960.0,2100.0,980.0,4580.0,13370.0,5610.0,250.0,30.0,210.0,316632.0,6120.0,318946.0,5340.0,265475.0,1950.0,2318.0,940.0,3675.0,870.0,2459.0,1140.0,1492.0,540.0,5291.0,720.0,22214.0,550.0,3259.0,1290.0,23543.0,420.0,-500.0,-1082.0,780.0,10364.0,430.0,1940.0,1290.0,2298.0,130.0,35.0,10.0,242.0,30.0,391.0,70.0,217.0,660.0,826.0,60.0,113.0,80.0,-230.0,1410.0,27304.0,149928.0,1280.0,7233.0,130.0,97.0,1280.0,4898.0,1400.0,12127.0,1160.0,7550.0,1230.0,3137.0,4990.0,217435.0,5020.0,33704.0,90.0,448.0,300.0,281.0,2220.0,2880.0,100.0,12.0,300.0,182.0,390.0,429.0,660.0,96.0,1520.0,1834.0,-30.0,74.0,500.0,1139.0,460.0,2090.0,500.0,2312.0,670.0,125.0,5740.0,41597.0,490.0,1010.0,360.0,915.0,1020.0,2087.0,320.0,278.0,190.0,119.0,4230.0,30905.0,4490.0,32816.0,70.0,82.0,50.0,327.0,1270.0,2941.0,4580.0,11806.0
vernon,0.0,6722.0,0.0,4943.0,0.0,WI,-1840.0,-1060.0,-40.0,-720.0,-1670.0,-4720.0,-3010.0,150.0,0.0,150.0,-95575.0,-1850.0,-93880.0,-2500.0,-106998.0,-180.0,-1054.0,390.0,2792.0,230.0,2239.0,-510.0,-6.0,440.0,11150.0,570.0,-11010.0,270.0,6192.0,110.0,7411.0,500.0,-300.0,-2092.0,240.0,3213.0,-70.0,-2980.0,170.0,1696.0,-50.0,-15.0,0.0,-308.0,50.0,106.0,90.0,338.0,-180.0,-99.0,10.0,24.0,110.0,831.0,-670.0,-14672.0,-53791.0,-680.0,-6927.0,30.0,31.0,-630.0,-1941.0,-660.0,-8833.0,-670.0,-4131.0,-410.0,1145.0,-1820.0,-56707.0,-1830.0,-9282.0,-40.0,-225.0,240.0,202.0,-1120.0,-1055.0,90.0,-1.0,-140.0,-86.0,-100.0,-120.0,-280.0,-16.0,-930.0,-890.0,-40.0,31.0,300.0,481.0,460.0,1848.0,480.0,1991.0,680.0,124.0,-2110.0,-14770.0,-40.0,179.0,-90.0,-9.0,-820.0,-2036.0,-110.0,-109.0,210.0,132.0,-1250.0,-8225.0,-970.0,-7503.0,60.0,79.0,-20.0,36.0,190.0,-791.0,-2310.0,-6864.0
vilas,4047.0,0.0,103.0,0.0,7052.0,WI,-2160.0,-840.0,-1200.0,-90.0,-2250.0,-7340.0,-4140.0,690.0,330.0,370.0,-23702.0,-2180.0,-24846.0,-2730.0,-157938.0,-1190.0,1744.0,20.0,13316.0,310.0,11002.0,-380.0,57.0,-200.0,-198.0,-250.0,20952.0,600.0,21991.0,680.0,30840.0,-1760.0,-130.0,-954.0,850.0,17861.0,180.0,10513.0,-880.0,-1147.0,-110.0,-27.0,-10.0,-90.0,150.0,777.0,-90.0,-403.0,-560.0,-498.0,-110.0,-192.0,-330.0,-1241.0,-130.0,7434.0,34300.0,-400.0,-1974.0,260.0,311.0,-100.0,66.0,-120.0,-813.0,-210.0,2447.0,30.0,1579.0,-1720.0,729.0,-1630.0,6380.0,40.0,519.0,380.0,368.0,-1190.0,-1976.0,220.0,112.0,-260.0,-131.0,-420.0,-411.0,-310.0,-40.0,-890.0,-1436.0,-190.0,-175.0,-190.0,-364.0,700.0,3886.0,750.0,4107.0,610.0,130.0,-1860.0,1079.0,-260.0,-1065.0,-270.0,-883.0,-420.0,-812.0,-280.0,-245.0,330.0,246.0,-1360.0,7878.0,-1460.0,7995.0,60.0,84.0,80.0,583.0,260.0,1814.0,-2240.0,-6341.0
walworth,12295.0,0.0,3.0,0.0,25271.0,WI,37640.0,18940.0,14480.0,3850.0,22280.0,72980.0,24250.0,670.0,130.0,540.0,2361723.0,37510.0,2395116.0,32730.0,1683451.0,10840.0,16713.0,7290.0,42890.0,6830.0,32144.0,9430.0,14285.0,4500.0,56692.0,6130.0,206066.0,3840.0,57197.0,6480.0,124115.0,670.0,2400.0,8373.0,4490.0,64506.0,2310.0,134603.0,9080.0,33393.0,1060.0,269.0,170.0,2886.0,1000.0,6913.0,580.0,2716.0,3580.0,3840.0,490.0,1063.0,370.0,4420.0,13220.0,316296.0,1648370.0,11870.0,92915.0,1080.0,976.0,12180.0,62230.0,13170.0,158941.0,10500.0,72360.0,10340.0,45224.0,29500.0,1656032.0,29310.0,311285.0,880.0,6013.0,820.0,702.0,12200.0,15901.0,1780.0,1320.0,1300.0,617.0,2690.0,3043.0,2050.0,333.0,6550.0,8843.0,820.0,208.0,3770.0,11233.0,1260.0,4066.0,1400.0,4626.0,2420.0,471.0,35570.0,367628.0,4940.0,10501.0,4220.0,9271.0,3860.0,5452.0,2500.0,2364.0,520.0,295.0,26650.0,296160.0,28420.0,313876.0,520.0,986.0,630.0,3161.0,6740.0,36805.0,28870.0,79302.0
washburn,2962.0,0.0,98.0,0.0,3960.0,WI,-40710.0,-20230.0,-16040.0,-4100.0,-23710.0,-78590.0,-25540.0,510.0,90.0,420.0,-2573488.0,-40620.0,-2612720.0,-34510.0,-1658331.0,-13970.0,-23419.0,-8750.0,-47168.0,-8150.0,-35440.0,-10260.0,-11440.0,-5190.0,-61267.0,-7180.0,-140479.0,-4720.0,-71016.0,-7550.0,-141577.0,-410.0,-4110.0,-20640.0,-5340.0,-71485.0,-2670.0,-192487.0,-9570.0,-39232.0,-1110.0,-277.0,-190.0,-3513.0,-1280.0,-8555.0,-660.0,-2904.0,-3300.0,-3433.0,-550.0,-1212.0,-270.0,-6817.0,-15120.0,-357882.0,-1919758.0,-13420.0,-117264.0,-1380.0,-1158.0,-13980.0,-70639.0,-15050.0,-192724.0,-11920.0,-86920.0,-11860.0,-39908.0,-30960.0,-1839412.0,-30570.0,-355003.0,-930.0,-6147.0,210.0,149.0,-13030.0,-16417.0,-2090.0,-475.0,-1320.0,-610.0,-2980.0,-3346.0,-2070.0,-336.0,-6680.0,-8868.0,-1110.0,-259.0,-4290.0,-12184.0,390.0,2086.0,410.0,2165.0,420.0,82.0,-38010.0,-430477.0,-5460.0,-11014.0,-4670.0,-9756.0,-4240.0,-6048.0,-2800.0,-2593.0,160.0,104.0,-27700.0,-340341.0,-29320.0,-357172.0,30.0,45.0,-590.0,-3572.0,-6850.0,-34206.0,-31170.0,-79262.0
washington,14873.0,0.0,0.0,0.0,0.0,WI,60310.0,28450.0,27510.0,3930.0,30130.0,114440.0,32650.0,1200.0,170.0,1020.0,4268364.0,60180.0,4332714.0,51210.0,3166256.0,25680.0,29809.0,17910.0,80746.0,16880.0,57360.0,20150.0,26441.0,6730.0,104480.0,14850.0,149809.0,9290.0,139596.0,12920.0,231514.0,310.0,3570.0,11272.0,9440.0,133965.0,3440.0,247025.0,14910.0,64419.0,1370.0,341.0,450.0,6991.0,1810.0,13887.0,1360.0,6601.0,5760.0,6018.0,770.0,1711.0,450.0,9491.0,26150.0,576590.0,3108808.0,23770.0,168834.0,1930.0,1462.0,24610.0,103413.0,26070.0,279025.0,21220.0,149092.0,21980.0,80438.0,50740.0,3049631.0,50160.0,554926.0,1640.0,8310.0,880.0,887.0,21030.0,24719.0,5210.0,1433.0,2990.0,1372.0,4260.0,5299.0,2920.0,536.0,9970.0,14278.0,1530.0,384.0,5690.0,19203.0,1450.0,5749.0,1590.0,6432.0,2090.0,448.0,56970.0,618350.0,4340.0,7718.0,3540.0,6713.0,2640.0,3327.0,3540.0,3471.0,650.0,383.0,47740.0,530687.0,49290.0,557883.0,1130.0,1561.0,1280.0,3453.0,13650.0,55191.0,43030.0,100287.0
waukesha,49666.0,0.0,4.0,0.0,36861.0,WI,135550.0,63930.0,62520.0,8240.0,65100.0,256850.0,73540.0,4020.0,1500.0,2510.0,13156764.0,135240.0,13382407.0,110710.0,8894779.0,62420.0,103566.0,48830.0,393267.0,46450.0,297113.0,45490.0,79414.0,17890.0,376076.0,42340.0,827126.0,23110.0,450000.0,32170.0,744435.0,-20.0,5080.0,13314.0,25060.0,411711.0,10910.0,1164036.0,37580.0,225645.0,3500.0,856.0,1630.0,32152.0,5050.0,42585.0,3140.0,16675.0,13820.0,15295.0,2080.0,4901.0,1160.0,40948.0,64230.0,1848028.0,10921661.0,58860.0,607342.0,4170.0,3261.0,59370.0,336383.0,63960.0,965455.0,48850.0,387771.0,57040.0,333298.0,113520.0,10182059.0,111860.0,2211619.0,8270.0,47522.0,2300.0,2180.0,46650.0,65797.0,16440.0,14941.0,5900.0,2674.0,9880.0,12385.0,4890.0,874.0,16540.0,22213.0,3540.0,967.0,15110.0,59575.0,3490.0,12395.0,3930.0,14074.0,5400.0,1282.0,127700.0,2352630.0,8500.0,14934.0,6770.0,12422.0,5080.0,6511.0,8270.0,8001.0,1440.0,902.0,107330.0,2151872.0,111240.0,2251084.0,7250.0,13924.0,6810.0,24032.0,36470.0,222657.0,90040.0,255865.0
waupaca,6506.0,0.0,0.0,0.0,13805.0,WI,-178180.0,-83200.0,-83220.0,-10620.0,-82720.0,-342370.0,-100230.0,300.0,140.0,180.0,-15352077.0,-177850.0,-15614194.0,-147820.0,-10961394.0,-86500.0,-135305.0,-63440.0,-397027.0,-59590.0,-296197.0,-61380.0,-74279.0,-22690.0,-427332.0,-52910.0,-581645.0,-28500.0,-478403.0,-40620.0,-851512.0,370.0,-12270.0,-62338.0,-30120.0,-451415.0,-13280.0,-1220869.0,-48050.0,-262118.0,-4790.0,-1161.0,-1950.0,-35653.0,-6300.0,-52747.0,-3970.0,-19719.0,-17400.0,-18007.0,-3020.0,-6735.0,-1360.0,-44583.0,-89580.0,-2424714.0,-12893738.0,-82070.0,-810632.0,-5650.0,-4839.0,-83310.0,-458190.0,-89180.0,-1297433.0,-69850.0,-554342.0,-78310.0,-350897.0,-148010.0,-11443630.0,-145720.0,-2419323.0,-9980.0,-59979.0,500.0,486.0,-64230.0,-87059.0,-19640.0,-15897.0,-8330.0,-3743.0,-14460.0,-17771.0,-6250.0,-1139.0,-25220.0,-35054.0,-6590.0,-1539.0,-18670.0,-70667.0,770.0,2846.0,850.0,3234.0,1180.0,216.0,-167830.0,-2640303.0,-10860.0,-18169.0,-8920.0,-15542.0,-7000.0,-9048.0,-11920.0,-11678.0,290.0,164.0,-138920.0,-2337657.0,-142980.0,-2445625.0,140.0,183.0,-7070.0,-20214.0,-40400.0,-218448.0,-125400.0,-341147.0
waushara,3678.0,0.0,228.0,5659.0,0.0,WI,-14190.0,-6930.0,-5940.0,-1240.0,-9350.0,-26850.0,-7930.0,250.0,150.0,100.0,-730891.0,-14170.0,-742138.0,-12220.0,-570011.0,-5640.0,-5814.0,-3060.0,-18827.0,-2620.0,-16998.0,-3560.0,-3085.0,-1710.0,-18193.0,-2680.0,-28770.0,-1770.0,-24645.0,-2380.0,-35668.0,-510.0,-1560.0,-7378.0,-1660.0,-18976.0,-720.0,-11269.0,-3520.0,-11244.0,-330.0,-81.0,-40.0,-465.0,-460.0,-2276.0,-340.0,-1259.0,-1110.0,-1015.0,-210.0,-336.0,-180.0,-1465.0,-4730.0,-92607.0,-438971.0,-4310.0,-26114.0,-360.0,-298.0,-4380.0,-17290.0,-4720.0,-45356.0,-3710.0,-20608.0,-3580.0,-12045.0,-11450.0,-485756.0,-11260.0,-76118.0,-190.0,-1369.0,180.0,128.0,-4840.0,-5896.0,-600.0,-69.0,-490.0,-200.0,-1060.0,-1235.0,-910.0,-164.0,-2650.0,-3703.0,-490.0,-152.0,-1510.0,-3785.0,310.0,1177.0,330.0,1255.0,550.0,105.0,-13270.0,-94536.0,-1770.0,-3584.0,-1460.0,-3221.0,-1180.0,-1527.0,-840.0,-812.0,150.0,82.0,-10380.0,-70300.0,-10830.0,-75480.0,30.0,74.0,-140.0,-673.0,-2420.0,-8043.0,-10940.0,-24760.0
winnebago,32080.0,0.0,1640.0,29767.0,3982.0,WI,70950.0,37040.0,27140.0,6270.0,33730.0,128110.0,35440.0,2680.0,880.0,1810.0,4253254.0,70820.0,4312506.0,60460.0,3094779.0,27520.0,22309.0,16520.0,102095.0,15440.0,80454.0,16200.0,20748.0,6670.0,91190.0,13820.0,148612.0,9160.0,136706.0,15410.0,280287.0,200.0,4340.0,12927.0,9850.0,129781.0,3220.0,236997.0,16840.0,59252.0,1500.0,360.0,340.0,5434.0,1610.0,10812.0,1300.0,5568.0,7820.0,7912.0,940.0,2141.0,440.0,7764.0,21300.0,462712.0,2594959.0,19500.0,141289.0,1480.0,1113.0,19680.0,87437.0,21240.0,236330.0,16270.0,88963.0,17210.0,70507.0,57550.0,2963093.0,57030.0,545017.0,1470.0,8521.0,1150.0,895.0,24210.0,28176.0,4690.0,3096.0,2830.0,1278.0,5150.0,5540.0,5630.0,970.0,10970.0,15022.0,1550.0,333.0,5540.0,16122.0,1830.0,5512.0,1990.0,6191.0,3630.0,617.0,67640.0,629194.0,9220.0,18126.0,7850.0,16260.0,5440.0,6718.0,4390.0,4059.0,800.0,445.0,52980.0,517158.0,55460.0,542979.0,1040.0,2110.0,1270.0,3909.0,13250.0,51972.0,54220.0,123049.0
wood,4538.0,9256.0,145.0,8598.0,7939.0,WI,-44600.0,-23620.0,-16580.0,-4060.0,-20020.0,-80570.0,-22850.0,1730.0,50.0,1670.0,-2585198.0,-44520.0,-2617555.0,-38950.0,-1969006.0,-19020.0,-18097.0,-10530.0,-60911.0,-9630.0,-48837.0,-11770.0,-11000.0,-4010.0,-50090.0,-9160.0,-78030.0,-4880.0,-65640.0,-9110.0,-143526.0,210.0,-4090.0,-21675.0,-5140.0,-62513.0,-2230.0,-133408.0,-10550.0,-32357.0,-920.0,-215.0,-210.0,-2896.0,-1000.0,-6646.0,-600.0,-2499.0,-5120.0,-5082.0,-680.0,-1435.0,-260.0,-2996.0,-16310.0,-354448.0,-1824784.0,-15120.0,-114252.0,-850.0,-462.0,-15300.0,-72791.0,-16280.0,-193597.0,-13520.0,-80006.0,-12940.0,-44781.0,-36060.0,-1784690.0,-35620.0,-331824.0,-960.0,-5994.0,970.0,866.0,-15420.0,-18428.0,-2590.0,-2190.0,-1520.0,-645.0,-3760.0,-3907.0,-2850.0,-397.0,-7200.0,-9686.0,-1330.0,-238.0,-3250.0,-9149.0,1490.0,5706.0,1610.0,6362.0,1670.0,295.0,-42590.0,-390131.0,-5650.0,-10326.0,-4890.0,-9336.0,-3440.0,-4260.0,-3160.0,-2936.0,620.0,364.0,-32880.0,-313928.0,-33860.0,-328615.0,380.0,616.0,-750.0,-3045.0,-7130.0,-26570.0,-35340.0,-80219.0
