County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
philadelphia,219416.0,287610.0,0.0,77415.0,0.0,PA,693220.0,385570.0,131820.0,160330.0,612100.0,44790.0,312360.0,478950.0,1203990.0,408680.0,21890.0,19090.0,2820.0,5800.0,136750.0,128930.0,38400767.0,690520.0,38822326.0,592730.0,29466501.0,146790.0,267181.0,81270.0,758913.0,74810.0,575067.0,40520.0,44315.0,105760.0,1205892.0,66940.0,1907626.0,114720.0,2911519.0,70.0,27600.0,143628.0,63910.0,893442.0,20540.0,1347254.0,170110.0,421559.0,11740.0,2896.0,2930.0,76977.0,8600.0,61832.0,8280.0,33224.0,76050.0,88056.0,624500.0,9680028.0,624500.0,9542716.0,75700.0,137312.0,62570.0,1880763.0,11194595.0,16190.0,232030.0,56610.0,669343.0,4480.0,6050.0,48190.0,195866.0,9780.0,18518.0,57220.0,437615.0,62200.0,496829.0,45250.0,434330.0,830.0,6418.0,1500.0,1606.0,2060.0,27578.0,52240.0,582958.0,3890.0,84351.0,59090.0,266831.0,529490.0,27797004.0,528070.0,4799149.0,690.0,6484.0,9400.0,15554.0,242240.0,413678.0,24610.0,40932.0,33490.0,19840.0,43850.0,46939.0,42770.0,7280.0,165820.0,262615.0,6110.0,10323.0,83080.0,214015.0,28650.0,234914.0,31420.0,254176.0,16240.0,11880.0,664740.0,6078696.0,182510.0,460796.0,165120.0,409025.0,131450.0,222281.0,38710.0,35452.0,5380.0,4721.0,425440.0,4385476.0,476120.0,4713843.0,12220.0,25165.0,12820.0,57492.0,107890.0,472006.0,569950.0,1825892.0,562250.0,1635185.0,9840.0,189908.0
dauphin,58605.0,0.0,0.0,0.0,49767.0,PA,144020.0,73740.0,46890.0,20110.0,128810.0,7680.0,62450.0,93480.0,256100.0,75610.0,4620.0,1950.0,2670.0,560.0,20430.0,38180.0,8911634.0,143460.0,9002800.0,119350.0,6411731.0,41360.0,52444.0,26950.0,159224.0,24980.0,116230.0,8940.0,5219.0,16890.0,229027.0,20590.0,336554.0,38610.0,1125376.0,660.0,5350.0,24210.0,22650.0,345862.0,5270.0,318828.0,30570.0,91166.0,2270.0,563.0,640.0,13610.0,2640.0,20816.0,1960.0,8523.0,14140.0,16309.0,132410.0,2185027.0,132410.0,2137630.0,24710.0,47396.0,10250.0,305382.0,1878745.0,2580.0,58065.0,8480.0,73906.0,1420.0,1369.0,9100.0,53994.0,1200.0,784.0,9590.0,74075.0,10140.0,79910.0,7710.0,70397.0,150.0,907.0,460.0,242.0,370.0,1853.0,8330.0,82273.0,550.0,10567.0,13240.0,82822.0,112240.0,6564192.0,111660.0,1074439.0,80.0,543.0,1750.0,3082.0,48840.0,87647.0,7580.0,3133.0,5700.0,3364.0,7660.0,8850.0,9760.0,1675.0,32940.0,65090.0,360.0,1178.0,12820.0,38809.0,3350.0,31498.0,3740.0,34651.0,2970.0,2112.0,137820.0,1273363.0,25030.0,60051.0,22810.0,55315.0,18640.0,32554.0,6140.0,5691.0,1250.0,1089.0,96560.0,986785.0,102540.0,1044367.0,2660.0,4570.0,2950.0,7058.0,23090.0,101007.0,116540.0,327877.0,114200.0,299357.0,3030.0,28379.0
york,41501.0,0.0,0.0,0.0,102678.0,PA,227080.0,106590.0,89470.0,26020.0,205010.0,11530.0,102820.0,144970.0,420480.0,121050.0,8890.0,4710.0,4180.0,1380.0,28080.0,62620.0,15105065.0,226380.0,15248562.0,188770.0,10621775.0,69600.0,109778.0,45850.0,260624.0,42650.0,183689.0,18460.0,15083.0,26660.0,348050.0,35840.0,1193124.0,62960.0,1577014.0,1540.0,10900.0,45952.0,36640.0,540186.0,9150.0,501529.0,50270.0,143497.0,4710.0,1188.0,840.0,14969.0,4390.0,34176.0,3480.0,15735.0,22870.0,25510.0,206250.0,3555147.0,206250.0,3474278.0,40900.0,80870.0,18640.0,649050.0,3644954.0,5020.0,101535.0,15760.0,117256.0,2440.0,2425.0,16820.0,112125.0,1940.0,1712.0,17640.0,140784.0,18530.0,148082.0,14540.0,135892.0,350.0,2007.0,950.0,793.0,580.0,8274.0,14640.0,185234.0,730.0,16536.0,22480.0,146744.0,178690.0,11118604.0,177730.0,1760666.0,140.0,1745.0,3120.0,6657.0,80750.0,164273.0,11870.0,5327.0,9100.0,5396.0,11950.0,14036.0,15860.0,2819.0,56530.0,125795.0,670.0,2032.0,20430.0,63058.0,6670.0,92707.0,7310.0,99474.0,4770.0,3539.0,215930.0,2060556.0,31680.0,72732.0,28420.0,66303.0,24590.0,42598.0,9660.0,8973.0,2310.0,2388.0,156610.0,1596385.0,165450.0,1715281.0,3180.0,4221.0,3750.0,38454.0,36690.0,201007.0,182250.0,543761.0,178390.0,477452.0,5270.0,66308.0
fayette,17115.0,0.0,0.0,23182.0,0.0,PA,60690.0,29110.0,22850.0,7240.0,55010.0,3090.0,33830.0,40240.0,109800.0,30100.0,990.0,170.0,810.0,30.0,8510.0,17870.0,3107169.0,60500.0,3136599.0,49230.0,2208129.0,15480.0,19886.0,9260.0,43046.0,8320.0,27899.0,2600.0,1404.0,6330.0,81728.0,6490.0,97553.0,17180.0,405101.0,590.0,4630.0,21624.0,10450.0,138026.0,2070.0,78276.0,12120.0,29430.0,1310.0,340.0,100.0,2058.0,1020.0,6870.0,820.0,3641.0,5580.0,5847.0,58520.0,1006974.0,58520.0,983016.0,12260.0,23958.0,1560.0,52718.0,279106.0,460.0,9643.0,1240.0,9728.0,250.0,288.0,1300.0,5475.0,130.0,70.0,1460.0,9689.0,1530.0,10260.0,1020.0,8837.0,0.0,0.0,20.0,16.0,40.0,260.0,1190.0,12205.0,220.0,10857.0,4790.0,26817.0,45330.0,2138479.0,45290.0,311376.0,0.0,0.0,1230.0,1483.0,18610.0,32533.0,1530.0,342.0,1130.0,538.0,2650.0,3165.0,4460.0,793.0,13340.0,26708.0,70.0,117.0,5020.0,13947.0,1960.0,11721.0,2220.0,13101.0,1270.0,925.0,57840.0,415031.0,10620.0,23915.0,9580.0,21816.0,7090.0,11760.0,2330.0,2160.0,790.0,640.0,39600.0,278605.0,42250.0,299557.0,290.0,347.0,530.0,3079.0,7210.0,29621.0,51380.0,144601.0,50420.0,133395.0,1320.0,10910.0
greene,4957.0,0.0,0.0,7267.0,0.0,PA,15430.0,6960.0,6490.0,1670.0,13900.0,880.0,8180.0,9750.0,29150.0,8100.0,320.0,160.0,160.0,50.0,2480.0,4800.0,1029345.0,15390.0,1036241.0,12250.0,632834.0,5220.0,6405.0,2420.0,10598.0,2240.0,8159.0,830.0,513.0,1510.0,16237.0,1990.0,42830.0,4820.0,119290.0,460.0,1040.0,4751.0,3100.0,44982.0,540.0,24009.0,2840.0,6896.0,300.0,77.0,30.0,580.0,200.0,1399.0,150.0,753.0,1330.0,1445.0,14760.0,261326.0,14760.0,254890.0,3350.0,6439.0,560.0,20437.0,121149.0,170.0,3886.0,470.0,4130.0,80.0,76.0,490.0,2267.0,50.0,18.0,540.0,3824.0,560.0,4137.0,350.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,6250.0,40.0,794.0,1160.0,7695.0,12040.0,763249.0,12000.0,125286.0,0.0,0.0,200.0,350.0,4850.0,9797.0,540.0,74.0,250.0,127.0,590.0,741.0,800.0,147.0,3680.0,8345.0,0.0,0.0,1100.0,3178.0,310.0,2167.0,350.0,2473.0,500.0,363.0,14730.0,157952.0,2210.0,4956.0,2000.0,4552.0,1580.0,2593.0,530.0,502.0,120.0,86.0,10760.0,115489.0,11290.0,122834.0,100.0,108.0,390.0,2474.0,2280.0,16787.0,12700.0,43499.0,12350.0,37514.0,510.0,6553.0
washington,33601.0,0.0,0.0,45313.0,0.0,PA,103670.0,50260.0,42220.0,9010.0,91400.0,7050.0,54680.0,61840.0,187690.0,49940.0,2280.0,1220.0,1080.0,260.0,10930.0,33080.0,8008418.0,103360.0,8092227.0,82750.0,5295828.0,38170.0,58317.0,24070.0,148899.0,22450.0,110574.0,8310.0,7706.0,12830.0,224565.0,19480.0,320672.0,32020.0,853343.0,1090.0,5630.0,27577.0,20620.0,323011.0,5810.0,420372.0,23630.0,83809.0,2210.0,566.0,610.0,12493.0,2900.0,22197.0,1800.0,8899.0,10660.0,12267.0,95160.0,1635040.0,95160.0,1591297.0,22260.0,43741.0,7590.0,261890.0,1928088.0,1600.0,30353.0,6550.0,70736.0,870.0,1143.0,6860.0,40430.0,590.0,310.0,7190.0,57609.0,7530.0,61180.0,5920.0,65684.0,100.0,631.0,240.0,175.0,310.0,2636.0,6410.0,60845.0,690.0,39230.0,12080.0,120280.0,82330.0,6143613.0,81710.0,1085821.0,120.0,1153.0,1690.0,2517.0,33970.0,73702.0,6840.0,3699.0,2820.0,1613.0,4880.0,6180.0,4990.0,892.0,23370.0,55524.0,110.0,265.0,9960.0,34512.0,2660.0,15543.0,3080.0,17709.0,2140.0,1598.0,98250.0,1219762.0,11350.0,22882.0,9990.0,20811.0,7650.0,12667.0,4060.0,3960.0,1130.0,1113.0,75040.0,1012119.0,78380.0,1070352.0,2790.0,4848.0,3600.0,12041.0,18290.0,126193.0,81670.0,274132.0,79030.0,214625.0,3670.0,59214.0
lackawanna,0.0,0.0,0.0,30361.0,0.0,PA,103150.0,53280.0,35130.0,12520.0,91490.0,6400.0,53180.0,65140.0,182470.0,52140.0,2270.0,2220.0,60.0,370.0,12890.0,29540.0,5881918.0,102750.0,5954738.0,84940.0,4159539.0,28370.0,47654.0,22610.0,126497.0,21140.0,101125.0,6420.0,4273.0,11810.0,193328.0,15390.0,224942.0,27290.0,662856.0,170.0,5600.0,26115.0,16750.0,237424.0,5040.0,251133.0,24070.0,72820.0,2810.0,740.0,430.0,9786.0,2190.0,18828.0,1680.0,8202.0,11820.0,14131.0,97060.0,1614695.0,97060.0,1575837.0,20000.0,38859.0,4950.0,154473.0,980386.0,1420.0,30376.0,4120.0,37338.0,710.0,649.0,4290.0,25088.0,440.0,299.0,4600.0,34930.0,4910.0,37626.0,3590.0,34574.0,50.0,297.0,180.0,63.0,270.0,2974.0,4060.0,34160.0,460.0,10846.0,9770.0,67039.0,77460.0,4233483.0,76960.0,674508.0,50.0,336.0,1810.0,2765.0,33030.0,59345.0,4490.0,1347.0,2930.0,1684.0,5730.0,7146.0,6960.0,1218.0,22540.0,45285.0,100.0,201.0,9560.0,30999.0,3460.0,29702.0,3800.0,32138.0,1880.0,1284.0,97730.0,874681.0,17190.0,39286.0,15540.0,35939.0,11910.0,20180.0,4750.0,4739.0,1410.0,1362.0,67210.0,615146.0,71610.0,659117.0,1430.0,2273.0,1750.0,5915.0,13850.0,60175.0,85380.0,274487.0,83390.0,232461.0,2740.0,30932.0
monroe,22840.0,0.0,736.0,15776.0,0.0,PA,80510.0,39660.0,27750.0,11040.0,73250.0,3710.0,46030.0,50960.0,145510.0,43980.0,950.0,190.0,750.0,50.0,12040.0,21500.0,4522196.0,80170.0,4570476.0,66500.0,3370461.0,18800.0,24504.0,12900.0,61796.0,11920.0,46277.0,8850.0,7269.0,10830.0,128453.0,9820.0,102944.0,20380.0,571749.0,140.0,4300.0,23137.0,12710.0,189657.0,3470.0,94759.0,17330.0,48280.0,2160.0,567.0,230.0,4838.0,1520.0,10751.0,1310.0,6220.0,6920.0,7715.0,71800.0,1199769.0,71800.0,1174960.0,12930.0,24811.0,7610.0,195434.0,910565.0,2060.0,29323.0,6220.0,37422.0,1170.0,1188.0,6880.0,47174.0,910.0,1031.0,6900.0,56564.0,7570.0,63908.0,6240.0,55237.0,150.0,909.0,260.0,241.0,140.0,1055.0,6060.0,35474.0,450.0,6903.0,6990.0,33249.0,61030.0,3250485.0,60820.0,501141.0,90.0,434.0,1400.0,2489.0,26680.0,51466.0,2910.0,1852.0,2790.0,1636.0,5120.0,6046.0,4530.0,814.0,19350.0,38464.0,260.0,803.0,7820.0,22755.0,2760.0,25046.0,3060.0,27282.0,1830.0,1450.0,76150.0,609627.0,13300.0,30686.0,11690.0,26946.0,9170.0,15625.0,4650.0,4345.0,1160.0,1300.0,53080.0,448234.0,57160.0,480326.0,910.0,1093.0,970.0,2762.0,13880.0,50629.0,63800.0,174920.0,62600.0,164471.0,1580.0,10451.0
pike,0.0,0.0,0.0,12030.0,0.0,PA,27720.0,12720.0,11220.0,3020.0,25260.0,1250.0,16760.0,16320.0,50780.0,13990.0,610.0,40.0,570.0,0.0,3240.0,9180.0,1767193.0,27600.0,1787598.0,21350.0,1164425.0,8090.0,11512.0,5700.0,38286.0,5310.0,29667.0,3480.0,4528.0,4100.0,58884.0,4600.0,47618.0,8850.0,282581.0,30.0,1360.0,7563.0,6080.0,95589.0,1420.0,75212.0,6390.0,20405.0,690.0,188.0,140.0,2242.0,640.0,4080.0,490.0,2454.0,2400.0,2719.0,24720.0,431140.0,24720.0,419424.0,5960.0,11718.0,2610.0,67764.0,366949.0,850.0,12601.0,2040.0,15292.0,470.0,493.0,2380.0,13582.0,230.0,249.0,2380.0,18234.0,2580.0,20078.0,2080.0,19008.0,40.0,255.0,90.0,39.0,90.0,252.0,2100.0,13006.0,100.0,1010.0,2890.0,14075.0,21230.0,1296317.0,21140.0,211618.0,0.0,0.0,570.0,1053.0,8740.0,17175.0,1270.0,418.0,760.0,463.0,1480.0,1865.0,1270.0,231.0,6230.0,13107.0,60.0,94.0,3090.0,9825.0,1070.0,11053.0,1200.0,12067.0,610.0,533.0,25870.0,248760.0,3740.0,8484.0,3190.0,7241.0,2570.0,4333.0,1360.0,1328.0,380.0,397.0,18970.0,194441.0,20320.0,208471.0,360.0,541.0,440.0,1578.0,5400.0,22128.0,21060.0,62060.0,20450.0,54543.0,830.0,5727.0
wayne,0.0,0.0,0.0,12540.0,0.0,PA,25070.0,12190.0,10170.0,2140.0,22500.0,1410.0,15100.0,14390.0,44400.0,11070.0,490.0,70.0,410.0,0.0,2310.0,8790.0,1425834.0,24980.0,1445372.0,18920.0,887793.0,8640.0,12401.0,6240.0,40718.0,5850.0,32200.0,1670.0,1784.0,3830.0,60308.0,4710.0,54142.0,7840.0,241282.0,410.0,1420.0,7295.0,5360.0,81739.0,1530.0,53358.0,6250.0,19538.0,610.0,159.0,100.0,1627.0,840.0,5570.0,540.0,2629.0,2340.0,2572.0,23140.0,400050.0,23140.0,388203.0,5990.0,11847.0,1500.0,43739.0,237988.0,550.0,9323.0,1150.0,8424.0,320.0,295.0,1370.0,9186.0,110.0,56.0,1380.0,10509.0,1490.0,11626.0,1130.0,10969.0,20.0,102.0,70.0,31.0,80.0,314.0,1240.0,8792.0,70.0,1118.0,3070.0,16620.0,18760.0,1010292.0,18580.0,155351.0,20.0,81.0,600.0,993.0,7420.0,13639.0,1260.0,219.0,590.0,340.0,1170.0,1546.0,1470.0,278.0,4900.0,10234.0,30.0,88.0,3080.0,9567.0,1170.0,11060.0,1310.0,11841.0,580.0,438.0,23190.0,188764.0,3540.0,7463.0,2970.0,6348.0,2300.0,3954.0,1070.0,1073.0,550.0,588.0,16550.0,141711.0,17980.0,154485.0,230.0,358.0,390.0,1373.0,4340.0,20348.0,19420.0,54394.0,18740.0,47854.0,960.0,6398.0
lancaster,0.0,0.0,0.0,0.0,113788.0,PA,271410.0,131190.0,111180.0,24000.0,245770.0,13940.0,142690.0,157660.0,511850.0,152730.0,12460.0,9710.0,2750.0,1990.0,26670.0,76740.0,17973177.0,270650.0,18210206.0,219540.0,11704899.0,89290.0,193802.0,59190.0,388853.0,54930.0,290232.0,20010.0,17905.0,42510.0,784072.0,50760.0,886356.0,69530.0,1825442.0,5820.0,10940.0,45347.0,45000.0,715465.0,16340.0,1521159.0,66120.0,237029.0,5210.0,1310.0,1520.0,30209.0,7910.0,62042.0,5180.0,25851.0,25620.0,28578.0,245020.0,4200943.0,245020.0,4101996.0,49360.0,98947.0,23630.0,852654.0,4725196.0,7880.0,207845.0,19550.0,178411.0,3500.0,3192.0,19420.0,116402.0,1600.0,1168.0,22670.0,166190.0,23330.0,173358.0,15070.0,139630.0,480.0,2541.0,1080.0,583.0,1020.0,10941.0,19660.0,306688.0,740.0,10220.0,39570.0,357245.0,212940.0,13039495.0,211060.0,2131696.0,190.0,1968.0,3900.0,7895.0,96730.0,204877.0,17380.0,6098.0,8920.0,5041.0,14080.0,16416.0,19040.0,3501.0,63660.0,153532.0,740.0,2103.0,31440.0,113552.0,7430.0,83059.0,8310.0,90523.0,5480.0,4217.0,253850.0,2547557.0,33780.0,76092.0,29830.0,68737.0,27480.0,51077.0,10850.0,10256.0,2870.0,3316.0,184250.0,1926809.0,196260.0,2082074.0,4040.0,6521.0,5930.0,20374.0,47230.0,203574.0,211710.0,665470.0,203880.0,534558.0,11220.0,130912.0
lehigh,140000.0,0.0,8386.0,0.0,0.0,PA,187140.0,93280.0,63290.0,27200.0,165000.0,13200.0,97850.0,116050.0,341280.0,105290.0,3870.0,170.0,3700.0,30.0,28290.0,48920.0,12279219.0,186570.0,12410170.0,155510.0,8905770.0,57740.0,93384.0,40770.0,289794.0,38050.0,218817.0,13810.0,9116.0,23720.0,364803.0,32230.0,494219.0,46400.0,1262097.0,350.0,8820.0,45068.0,28220.0,447789.0,8700.0,478106.0,40850.0,130951.0,4090.0,1046.0,980.0,19407.0,3820.0,31915.0,2930.0,14394.0,16530.0,18073.0,169450.0,2823968.0,169450.0,2762383.0,31530.0,61584.0,15850.0,475942.0,2954539.0,3920.0,81438.0,13540.0,116586.0,1960.0,2056.0,14180.0,95566.0,1500.0,1233.0,15010.0,120826.0,15750.0,130011.0,12350.0,122236.0,270.0,1835.0,720.0,413.0,670.0,6954.0,12720.0,109987.0,960.0,20976.0,19000.0,125838.0,144600.0,9170261.0,143580.0,1542977.0,170.0,1501.0,2890.0,5405.0,67770.0,128679.0,11040.0,7551.0,8640.0,5232.0,10180.0,11786.0,12170.0,2096.0,46780.0,94274.0,510.0,1202.0,18810.0,58195.0,5700.0,64994.0,6300.0,70552.0,4410.0,3349.0,177160.0,1820234.0,33130.0,82025.0,29870.0,73795.0,24830.0,42632.0,8440.0,7876.0,2110.0,2088.0,123140.0,1414296.0,132420.0,1503224.0,4580.0,7172.0,5060.0,15211.0,31340.0,150766.0,148570.0,462927.0,144910.0,405045.0,4860.0,57883.0
northampton,118786.0,0.0,6900.0,0.0,0.0,PA,155390.0,76860.0,58340.0,17050.0,137360.0,10410.0,79590.0,92480.0,279250.0,77980.0,3540.0,150.0,3380.0,30.0,18410.0,45570.0,10794623.0,154920.0,10911186.0,126670.0,7703685.0,51690.0,87913.0,37120.0,244179.0,34500.0,186458.0,15120.0,10389.0,19660.0,340332.0,28740.0,435436.0,44140.0,1213485.0,340.0,7460.0,39327.0,27690.0,444020.0,7030.0,334321.0,34890.0,116563.0,4220.0,1096.0,810.0,15554.0,3490.0,28849.0,2550.0,12553.0,14590.0,16551.0,138750.0,2353119.0,138750.0,2295204.0,29330.0,57917.0,15110.0,442066.0,2544884.0,4030.0,75384.0,12610.0,101005.0,2110.0,2216.0,13680.0,100375.0,1410.0,1015.0,14240.0,117060.0,15000.0,125509.0,12000.0,118944.0,220.0,1311.0,630.0,390.0,540.0,4699.0,12240.0,86186.0,880.0,20262.0,16510.0,104866.0,122730.0,8125954.0,121870.0,1348015.0,150.0,1245.0,2600.0,5186.0,53600.0,110553.0,9800.0,8357.0,6250.0,3563.0,9140.0,10482.0,8140.0,1437.0,36670.0,79689.0,340.0,927.0,15120.0,51223.0,4950.0,56374.0,5460.0,61317.0,3130.0,2447.0,146990.0,1546459.0,19480.0,43173.0,17220.0,38712.0,14100.0,23996.0,7100.0,6636.0,1900.0,1984.0,109410.0,1237464.0,115260.0,1315355.0,3600.0,5373.0,3920.0,12063.0,28250.0,126273.0,121180.0,355083.0,118040.0,307295.0,4190.0,47787.0
