County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
fairfield,12611,11421,0,0,27923,OH,69870.0,28810.0,28220.0,7730.0,33430.0,136590.0,44390.0,1890.0,1040.0,870.0,4006112.0,69720.0,4058021.0,58570.0,2974277.0,18790.0,16687.0,12180.0,49557.0,11280.0,37393.0,17210.0,13424.0,10550.0,119316.0,9950.0,102669.0,7260.0,105298.0,16100.0,393202.0,1040.0,2590.0,10583.0,9360.0,108512.0,3300.0,150078.0,17870.0,51909.0,1940.0,489.0,300.0,5292.0,1510.0,9106.0,1090.0,5080.0,6810.0,7704.0,840.0,1881.0,250.0,2728.0,23980.0,486355.0,2536029.0,22270.0,147400.0,1320.0,1467.0,21530.0,71084.0,23900.0,222328.0,19660.0,127630.0,18800.0,69721.0,55290.0,2715888.0,54940.0,471195.0,1390.0,6091.0,410.0,369.0,22660.0,27386.0,3030.0,407.0,2480.0,1297.0,5010.0,5983.0,3810.0,610.0,12670.0,16787.0,1550.0,539.0,8280.0,21538.0,610.0,1755.0,690.0,2066.0,2760.0,556.0,66790.0,567862.0,10640.0,24325.0,9140.0,21139.0,7040.0,9175.0,4820.0,4498.0,250.0,168.0,50570.0,444422.0,54200.0,472913.0,830.0,946.0,950.0,2181.0,12870.0,53148.0,54160.0,140270.0
fayette,1329,1384,192,0,4654,OH,13380.0,6060.0,4490.0,1800.0,7260.0,25150.0,8180.0,130.0,20.0,100.0,558610.0,13340.0,567417.0,11210.0,393483.0,2610.0,2552.0,1490.0,6436.0,1410.0,4720.0,1330.0,1087.0,1660.0,17187.0,1300.0,13030.0,890.0,9235.0,2970.0,59841.0,490.0,550.0,2229.0,1600.0,15868.0,480.0,26952.0,2680.0,8807.0,210.0,56.0,30.0,788.0,250.0,1475.0,130.0,552.0,860.0,944.0,80.0,226.0,110.0,1352.0,1980.0,36013.0,196176.0,1730.0,8437.0,250.0,255.0,1650.0,3495.0,1980.0,12360.0,1420.0,8307.0,1360.0,6519.0,9670.0,357245.0,9670.0,58572.0,90.0,326.0,80.0,61.0,3520.0,3719.0,300.0,29.0,280.0,124.0,570.0,655.0,820.0,130.0,2140.0,2588.0,210.0,57.0,1500.0,4910.0,130.0,602.0,140.0,676.0,770.0,135.0,12680.0,77400.0,3060.0,7135.0,2690.0,6431.0,1940.0,2499.0,570.0,530.0,40.0,15.0,8710.0,54832.0,9580.0,60890.0,70.0,81.0,100.0,265.0,2130.0,11663.0,10730.0,26411.0
franklin,50728,224413,3574,51475,92244,OH,612920.0,314510.0,170210.0,93980.0,257640.0,1113530.0,369080.0,12530.0,5510.0,7010.0,35948125.0,611050.0,36478729.0,530150.0,26488294.0,136740.0,174164.0,103930.0,822927.0,97070.0,652904.0,120050.0,102558.0,92800.0,1219310.0,86800.0,1940119.0,46010.0,739550.0,103600.0,2591673.0,810.0,16750.0,73420.0,56800.0,686928.0,24910.0,1612745.0,167780.0,530604.0,13090.0,3187.0,4090.0,92893.0,11650.0,73392.0,8650.0,35157.0,72880.0,85339.0,8390.0,21012.0,1330.0,27558.0,186030.0,4161396.0,23187060.0,170620.0,1269370.0,11360.0,13167.0,160490.0,787877.0,185380.0,2091072.0,144410.0,908172.0,149390.0,704872.0,476700.0,25272488.0,474310.0,4845493.0,16980.0,91166.0,3520.0,2696.0,186670.0,203252.0,32180.0,17473.0,24520.0,13074.0,42860.0,45355.0,33080.0,5156.0,88270.0,102866.0,10500.0,3199.0,73190.0,206502.0,5530.0,14066.0,6270.0,15859.0,28000.0,5221.0,590780.0,5917662.0,119280.0,302072.0,105270.0,262943.0,83760.0,114533.0,41630.0,38320.0,2550.0,1630.0,428610.0,4659796.0,469080.0,4955800.0,11720.0,19857.0,12090.0,53057.0,108260.0,476016.0,482410.0,1310362.0
fulton,2735,2841,483,0,7654,OH,21140.0,8900.0,8680.0,1940.0,12360.0,40500.0,12500.0,50.0,20.0,30.0,1057605.0,21100.0,1077344.0,17670.0,746504.0,6520.0,6831.0,4140.0,15482.0,3850.0,11190.0,3530.0,2559.0,3050.0,37853.0,3330.0,23476.0,2460.0,29485.0,4610.0,94307.0,770.0,1280.0,4846.0,3030.0,33942.0,1120.0,58221.0,5390.0,19739.0,440.0,114.0,90.0,1687.0,660.0,4206.0,440.0,2184.0,1870.0,2042.0,170.0,398.0,180.0,1580.0,5160.0,98153.0,507174.0,4550.0,23540.0,540.0,629.0,4570.0,12287.0,5150.0,36812.0,3790.0,20582.0,4000.0,21027.0,16730.0,697877.0,16600.0,114123.0,210.0,841.0,130.0,104.0,6860.0,8223.0,950.0,99.0,590.0,287.0,1360.0,1607.0,1500.0,265.0,3810.0,5334.0,450.0,233.0,2740.0,8713.0,210.0,580.0,220.0,650.0,880.0,163.0,20000.0,139803.0,3110.0,6929.0,2630.0,6086.0,2090.0,2822.0,1220.0,1138.0,80.0,52.0,15190.0,105670.0,16300.0,115930.0,130.0,174.0,220.0,381.0,3920.0,19443.0,16180.0,39968.0
gallia,2267,2122,199,0,4916,OH,12050.0,4760.0,5100.0,1420.0,7870.0,24400.0,7880.0,60.0,30.0,30.0,550668.0,12000.0,556120.0,9620.0,390545.0,2900.0,3859.0,1790.0,8002.0,1650.0,6652.0,1240.0,1156.0,2060.0,22246.0,1270.0,10180.0,980.0,14140.0,2990.0,68848.0,910.0,750.0,3776.0,1690.0,16784.0,420.0,13134.0,2710.0,5452.0,350.0,90.0,0.0,0.0,110.0,718.0,130.0,561.0,870.0,865.0,80.0,206.0,0.0,0.0,1800.0,36484.0,199191.0,1580.0,7460.0,190.0,243.0,1470.0,3367.0,1800.0,11169.0,1230.0,7111.0,1200.0,6854.0,8780.0,353073.0,8730.0,57839.0,120.0,461.0,70.0,86.0,3260.0,3652.0,240.0,42.0,250.0,109.0,670.0,734.0,710.0,131.0,1920.0,2461.0,200.0,73.0,1600.0,3078.0,130.0,600.0,140.0,667.0,700.0,124.0,11380.0,81957.0,2680.0,6689.0,2370.0,5830.0,1750.0,2136.0,780.0,693.0,50.0,23.0,7880.0,54531.0,8780.0,58697.0,80.0,103.0,110.0,304.0,1790.0,5421.0,9750.0,26745.0
geauga,7282,8357,1208,0,22203,OH,47460.0,20820.0,20400.0,2800.0,28170.0,91340.0,28710.0,920.0,300.0,630.0,4097272.0,47360.0,4175469.0,37050.0,2553761.0,17520.0,31154.0,14670.0,137303.0,13870.0,105567.0,11950.0,14895.0,9700.0,189443.0,12410.0,350652.0,6820.0,131718.0,10290.0,248122.0,800.0,1660.0,8053.0,7750.0,112812.0,5490.0,405111.0,13380.0,78197.0,1100.0,279.0,540.0,12879.0,2380.0,18262.0,1080.0,5743.0,3570.0,4106.0,550.0,1378.0,510.0,11943.0,18860.0,487574.0,3159699.0,16610.0,159119.0,1900.0,1988.0,17190.0,94607.0,18780.0,257317.0,14640.0,109026.0,15430.0,72313.0,38390.0,3144340.0,37880.0,682217.0,2450.0,14028.0,380.0,332.0,15400.0,22738.0,4700.0,4646.0,1220.0,635.0,2920.0,3825.0,1860.0,357.0,6410.0,9271.0,1240.0,575.0,6840.0,23332.0,610.0,2021.0,670.0,2223.0,1510.0,356.0,43290.0,741590.0,3810.0,7112.0,2950.0,5793.0,2270.0,3112.0,2560.0,2620.0,280.0,232.0,35630.0,661182.0,37710.0,697772.0,1800.0,4265.0,2120.0,8071.0,11880.0,71784.0,31270.0,87171.0
greene,11846,12795,1822,0,35262,OH,75670.0,33940.0,30260.0,6920.0,30720.0,141100.0,41220.0,3890.0,3450.0,450.0,4883374.0,75410.0,4954277.0,61440.0,3292972.0,29220.0,26708.0,17460.0,86676.0,16370.0,62093.0,16700.0,15520.0,10120.0,145629.0,14700.0,214751.0,8530.0,125453.0,20530.0,641747.0,790.0,2250.0,9537.0,11570.0,141372.0,3480.0,237272.0,19290.0,70903.0,1860.0,454.0,480.0,10107.0,1650.0,10724.0,1270.0,5839.0,7230.0,7887.0,1300.0,3082.0,370.0,6683.0,24500.0,521785.0,3049813.0,21680.0,131283.0,2290.0,3069.0,22150.0,98750.0,24410.0,236343.0,19030.0,120130.0,19880.0,93700.0,60800.0,3499438.0,60430.0,646422.0,1670.0,7045.0,410.0,364.0,24280.0,27529.0,5460.0,1117.0,2490.0,1315.0,5830.0,6363.0,3660.0,636.0,11050.0,14959.0,1770.0,853.0,8150.0,24024.0,620.0,1935.0,680.0,2140.0,2730.0,512.0,72430.0,740735.0,10090.0,21998.0,8700.0,19356.0,6350.0,8129.0,5290.0,4796.0,270.0,188.0,56040.0,619184.0,59400.0,652263.0,1170.0,1721.0,1520.0,3706.0,15690.0,69208.0,56710.0,144181.0
guernsey,4242,3345,304,0,5704,OH,18260.0,8220.0,6910.0,2200.0,9240.0,34380.0,10380.0,900.0,0.0,900.0,874130.0,18230.0,883439.0,14910.0,563952.0,4190.0,3590.0,2150.0,8628.0,1990.0,6320.0,1650.0,1603.0,2430.0,29026.0,1980.0,33622.0,1550.0,16710.0,4500.0,90096.0,890.0,1080.0,4805.0,2380.0,22920.0,500.0,20216.0,3570.0,9309.0,340.0,86.0,50.0,606.0,270.0,1416.0,250.0,1211.0,1220.0,1281.0,110.0,237.0,40.0,341.0,2460.0,52288.0,320340.0,2140.0,15347.0,270.0,331.0,2010.0,4285.0,2450.0,20141.0,1670.0,8755.0,1610.0,9725.0,13560.0,582239.0,13470.0,107752.0,170.0,680.0,90.0,75.0,4910.0,5182.0,430.0,33.0,260.0,119.0,850.0,945.0,1250.0,213.0,2810.0,3545.0,350.0,127.0,1770.0,4410.0,180.0,806.0,200.0,831.0,1160.0,225.0,17270.0,138799.0,3730.0,8426.0,3250.0,7497.0,2160.0,2684.0,790.0,731.0,90.0,63.0,12320.0,102578.0,13370.0,109490.0,80.0,150.0,200.0,1296.0,2600.0,13766.0,14850.0,38119.0
hamilton,99120,94507,0,0,137856,OH,401250.0,201740.0,115310.0,63580.0,174370.0,723800.0,237270.0,9460.0,5430.0,4040.0,26746439.0,399900.0,27155132.0,337960.0,18262104.0,107940.0,202075.0,100610.0,1125096.0,95280.0,937834.0,74290.0,87924.0,54750.0,852594.0,74380.0,1595602.0,42590.0,896001.0,75250.0,1718345.0,770.0,12460.0,52609.0,49580.0,651975.0,20470.0,1823882.0,100420.0,408693.0,8140.0,1970.0,3370.0,76436.0,9400.0,63834.0,6120.0,28203.0,39380.0,45204.0,4600.0,12141.0,1640.0,42591.0,116170.0,2916707.0,18059088.0,105310.0,923104.0,8390.0,8557.0,102730.0,489442.0,115690.0,1434700.0,89200.0,591400.0,95280.0,536048.0,310150.0,19683021.0,306750.0,4098880.0,13600.0,83166.0,2890.0,2245.0,123720.0,164906.0,29020.0,39281.0,13300.0,6694.0,25550.0,29139.0,22820.0,3669.0,54020.0,65122.0,6940.0,2847.0,45740.0,138788.0,4450.0,11705.0,5070.0,13126.0,15100.0,2798.0,384070.0,4826440.0,74880.0,185097.0,66730.0,164952.0,51260.0,68983.0,26560.0,25253.0,2000.0,1329.0,278620.0,3943886.0,300350.0,4176274.0,10500.0,23139.0,12680.0,56744.0,73790.0,400377.0,307590.0,879156.0
hancock,4067,4056,811,0,14854,OH,37220.0,17010.0,13930.0,3800.0,18040.0,68470.0,20300.0,1700.0,1640.0,60.0,2127692.0,37140.0,2159202.0,31230.0,1541627.0,9790.0,11182.0,8210.0,40556.0,7710.0,29855.0,5980.0,5472.0,4380.0,57323.0,6650.0,73036.0,4550.0,85018.0,8450.0,165872.0,940.0,1160.0,3880.0,5330.0,64415.0,1930.0,98527.0,8930.0,31510.0,760.0,187.0,180.0,3144.0,850.0,5128.0,520.0,2338.0,3550.0,4154.0,340.0,833.0,740.0,3798.0,8670.0,186271.0,1126323.0,7780.0,52983.0,770.0,862.0,7700.0,21064.0,8640.0,75500.0,6570.0,39340.0,6810.0,41996.0,29490.0,1500074.0,29270.0,279290.0,650.0,2839.0,260.0,244.0,12100.0,14431.0,2280.0,1539.0,1170.0,595.0,2260.0,2753.0,2770.0,483.0,5880.0,7797.0,850.0,392.0,3860.0,11652.0,370.0,1248.0,410.0,1470.0,1610.0,277.0,35510.0,332878.0,5760.0,12654.0,5010.0,11507.0,3560.0,4529.0,2060.0,1982.0,130.0,75.0,26940.0,264893.0,28500.0,282014.0,610.0,1253.0,700.0,2161.0,6540.0,31935.0,28990.0,71490.0
hardin,1622,1628,310,0,4568,OH,13230.0,5510.0,5170.0,1570.0,8260.0,25380.0,7890.0,120.0,80.0,50.0,574719.0,13220.0,582445.0,10870.0,419909.0,3560.0,2699.0,2130.0,4835.0,1990.0,3479.0,1590.0,1186.0,1610.0,14642.0,1550.0,11292.0,1230.0,15683.0,3410.0,63506.0,660.0,470.0,1710.0,1850.0,19813.0,400.0,13059.0,2830.0,7726.0,240.0,59.0,40.0,504.0,280.0,1560.0,140.0,595.0,970.0,1093.0,90.0,206.0,320.0,698.0,2150.0,37802.0,194270.0,1920.0,10424.0,220.0,223.0,1860.0,3639.0,2140.0,14539.0,1600.0,8056.0,1560.0,6658.0,9930.0,367078.0,9890.0,56681.0,60.0,287.0,80.0,43.0,3940.0,4344.0,440.0,30.0,170.0,77.0,650.0,758.0,990.0,162.0,2360.0,3128.0,280.0,117.0,1480.0,4056.0,140.0,658.0,140.0,696.0,650.0,107.0,12420.0,76647.0,2500.0,5646.0,2180.0,5053.0,1600.0,2041.0,630.0,602.0,50.0,20.0,8960.0,52306.0,9730.0,57401.0,40.0,47.0,70.0,206.0,2030.0,8346.0,10520.0,26711.0
harrison,1936,1773,193,0,2484,OH,6690.0,2870.0,2850.0,590.0,4150.0,12870.0,3730.0,30.0,0.0,30.0,348480.0,6680.0,351813.0,5480.0,216147.0,1690.0,990.0,950.0,3878.0,870.0,2928.0,520.0,627.0,850.0,9204.0,860.0,26341.0,640.0,7117.0,1700.0,32135.0,420.0,390.0,1601.0,1000.0,9971.0,200.0,4999.0,1210.0,3333.0,90.0,22.0,0.0,0.0,110.0,709.0,90.0,449.0,440.0,478.0,30.0,71.0,0.0,0.0,790.0,15640.0,103482.0,690.0,4454.0,90.0,114.0,620.0,1174.0,790.0,5853.0,540.0,2912.0,520.0,2835.0,5100.0,240674.0,5050.0,41160.0,70.0,333.0,50.0,42.0,1770.0,1924.0,160.0,12.0,40.0,13.0,280.0,319.0,350.0,61.0,1050.0,1392.0,150.0,47.0,600.0,1449.0,80.0,357.0,90.0,394.0,400.0,93.0,6280.0,48103.0,1100.0,2340.0,950.0,2137.0,630.0,816.0,280.0,248.0,20.0,13.0,4700.0,39211.0,4970.0,42088.0,0.0,0.0,110.0,1019.0,1070.0,9149.0,5270.0,13615.0
henry,1732,1857,282,0,5912,OH,14130.0,6020.0,5620.0,1330.0,7640.0,26550.0,7910.0,230.0,0.0,230.0,701369.0,14100.0,714857.0,11680.0,490822.0,4460.0,4565.0,2910.0,7379.0,2610.0,5049.0,2060.0,2051.0,1680.0,21817.0,2120.0,13263.0,1640.0,18770.0,3470.0,64013.0,800.0,870.0,3620.0,2110.0,23529.0,940.0,41062.0,3490.0,13488.0,310.0,75.0,90.0,1203.0,410.0,2373.0,240.0,1162.0,1200.0,1290.0,120.0,299.0,280.0,2556.0,3070.0,55004.0,295573.0,2670.0,14671.0,330.0,297.0,2690.0,6844.0,3060.0,22075.0,2120.0,10494.0,2360.0,8994.0,11160.0,468178.0,11090.0,76966.0,120.0,355.0,80.0,62.0,4430.0,5449.0,460.0,25.0,370.0,175.0,870.0,1069.0,970.0,153.0,2520.0,3583.0,350.0,212.0,1700.0,6023.0,130.0,386.0,140.0,442.0,590.0,105.0,13330.0,97530.0,2050.0,4416.0,1750.0,4000.0,1300.0,1651.0,800.0,767.0,50.0,23.0,10220.0,71173.0,10770.0,78037.0,60.0,53.0,90.0,178.0,2440.0,11146.0,10950.0,28006.0
highland,2195,2320,0,0,13934,OH,18250.0,7340.0,7330.0,2260.0,11690.0,36670.0,12070.0,190.0,30.0,160.0,734575.0,18190.0,744401.0,14660.0,525619.0,4150.0,3463.0,2140.0,9153.0,1990.0,7560.0,1830.0,1297.0,2990.0,33444.0,1960.0,17700.0,1500.0,16806.0,4330.0,93277.0,1140.0,870.0,3986.0,2330.0,21293.0,640.0,13950.0,4250.0,9826.0,350.0,90.0,30.0,631.0,380.0,1872.0,220.0,1097.0,1300.0,1384.0,90.0,221.0,60.0,201.0,2720.0,46742.0,228610.0,2360.0,9858.0,320.0,338.0,2320.0,4394.0,2720.0,14760.0,2060.0,12043.0,1770.0,7927.0,13120.0,447214.0,13040.0,66174.0,80.0,355.0,130.0,102.0,5090.0,5682.0,360.0,31.0,260.0,124.0,840.0,978.0,1220.0,200.0,3200.0,4050.0,300.0,167.0,2560.0,6229.0,210.0,876.0,230.0,931.0,1210.0,234.0,17060.0,96980.0,4300.0,10217.0,3670.0,8778.0,2750.0,3492.0,850.0,788.0,90.0,57.0,11700.0,60490.0,13190.0,68764.0,40.0,37.0,90.0,215.0,3030.0,10597.0,14390.0,37141.0
hocking,2865,2616,0,0,4636,OH,12240.0,4930.0,5090.0,1380.0,6720.0,24110.0,7470.0,110.0,70.0,40.0,523140.0,12200.0,529152.0,9980.0,381850.0,2660.0,2606.0,1360.0,4142.0,1190.0,2989.0,1500.0,1053.0,1900.0,18321.0,1080.0,11069.0,990.0,12227.0,2940.0,65685.0,330.0,700.0,2769.0,1610.0,15177.0,470.0,13116.0,2600.0,6012.0,240.0,58.0,0.0,0.0,170.0,827.0,150.0,694.0,840.0,865.0,60.0,155.0,0.0,0.0,2180.0,38381.0,196988.0,1940.0,8674.0,170.0,156.0,1900.0,4564.0,2170.0,13657.0,1710.0,10306.0,1460.0,5059.0,9080.0,324573.0,9070.0,50161.0,70.0,281.0,110.0,78.0,3480.0,3744.0,250.0,19.0,210.0,98.0,620.0,690.0,830.0,139.0,2080.0,2597.0,210.0,82.0,1390.0,3061.0,200.0,946.0,200.0,1008.0,740.0,122.0,11690.0,71801.0,2700.0,6223.0,2310.0,5354.0,1670.0,2191.0,650.0,586.0,90.0,44.0,8170.0,46416.0,9040.0,50587.0,40.0,33.0,60.0,151.0,1760.0,5840.0,9970.0,26161.0
holmes,0,1088,0,0,5691,OH,17100.0,7640.0,7860.0,800.0,12600.0,37590.0,14050.0,160.0,0.0,160.0,833743.0,17080.0,852795.0,13420.0,468107.0,5190.0,9087.0,2520.0,9319.0,2290.0,7003.0,1450.0,1970.0,4720.0,108225.0,2680.0,40572.0,1220.0,13511.0,2040.0,39625.0,1640.0,290.0,1076.0,1360.0,14592.0,1390.0,113514.0,4100.0,19052.0,190.0,50.0,70.0,1710.0,740.0,2719.0,310.0,1751.0,700.0,842.0,50.0,129.0,460.0,7084.0,2360.0,58807.0,326748.0,1950.0,12148.0,360.0,357.0,2010.0,5902.0,2340.0,18545.0,1490.0,8105.0,1900.0,22967.0,13540.0,527409.0,13370.0,94472.0,170.0,702.0,90.0,72.0,5200.0,6651.0,470.0,45.0,140.0,67.0,470.0,558.0,1270.0,247.0,3430.0,5179.0,300.0,165.0,2370.0,6470.0,150.0,570.0,170.0,621.0,880.0,178.0,15260.0,107938.0,2450.0,5309.0,2040.0,4522.0,1980.0,3662.0,440.0,400.0,60.0,41.0,11590.0,87849.0,12640.0,95864.0,70.0,81.0,230.0,903.0,3370.0,19412.0,12220.0,26476.0
huron,2871,4217,0,0,9548,OH,28820.0,12670.0,10540.0,3500.0,17090.0,54640.0,17570.0,260.0,20.0,240.0,1289479.0,28740.0,1305559.0,24260.0,934673.0,6930.0,6832.0,4650.0,16837.0,4340.0,12734.0,3880.0,2979.0,3020.0,27581.0,3680.0,27087.0,3010.0,35118.0,6670.0,129489.0,740.0,2630.0,9518.0,3990.0,42180.0,1340.0,55579.0,5580.0,16080.0,620.0,151.0,60.0,999.0,520.0,3233.0,420.0,1966.0,2130.0,2282.0,200.0,486.0,140.0,1436.0,5190.0,97122.0,492499.0,4570.0,23659.0,550.0,597.0,4510.0,9037.0,5180.0,33557.0,3870.0,20954.0,3640.0,17958.0,21970.0,825317.0,21830.0,131225.0,180.0,684.0,210.0,156.0,9010.0,9819.0,1150.0,99.0,620.0,254.0,1660.0,1948.0,2110.0,359.0,5030.0,6594.0,680.0,233.0,2440.0,6259.0,290.0,890.0,330.0,1044.0,1430.0,242.0,27510.0,178957.0,5140.0,12044.0,4540.0,10931.0,3580.0,4664.0,1540.0,1457.0,100.0,53.0,19720.0,121436.0,21110.0,130053.0,110.0,137.0,210.0,627.0,4170.0,14141.0,23470.0,58918.0
