,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
943,NY,13,Deborah O.,Liatos,deborah liatos,"Liatos, Deborah O.",OTHER,0,5548
944,NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",D,1,116117
945,NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",OTHER,1,4644
946,NY,14,"Willam F., Jr.",Gibbons,willam gibbons,"Gibbons, Willam F., Jr.",R,0,19191
947,NY,14,"Willam F., Jr.",Gibbons,willam gibbons,"Gibbons, Willam F., Jr.",OTHER,0,2564
948,NY,14,Anthony,Gronowicz,anthony gronowicz,"Gronowicz, Anthony",OTHER,0,2570
949,NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",D,1,150243
950,NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",OTHER,1,2418
951,NY,15,Frank L. ,Della Valle,frank della valle,"Della Valle, Frank L.",R,0,3487
952,NY,15,Frank L. ,Della Valle,frank della valle,"Della Valle, Frank L.",OTHER,0,940
953,NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",OTHER,1,5676
954,NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",D,1,173886
955,NY,16,Joseph,McLaughlin,joseph mclaughlin,"McLaughlin, Joseph",R,0,53935
956,NY,16,Joseph,Diaferia,joseph diaferia,"Diaferia, Joseph",OTHER,0,2974
957,NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",D,1,161624
958,NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",OTHER,1,9793
959,NY,17,Joe,Carvin,joe carvin,"Carvin, Joe",R,0,91899
960,NY,17,Francis E.,Morganthaler,francis morganthaler,"Morganthaler, Francis E.",OTHER,0,2771
961,NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick  #",OTHER,0,11389
962,NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",D,0,132456
963,NY,18,Nan,Hayworth,nan hayworth,"Hayworth, Nan",R,1,113386
964,NY,18,Nan,Hayworth,nan hayworth,"Hayworth, Nan",OTHER,1,19663
965,NY,19,Christopher P.,Gibson,christopher gibson,"Gibson, Christopher P.",R,1,123066
966,NY,19,Christopher P.,Gibson,christopher gibson,"Gibson, Christopher P.",OTHER,1,17629
967,NY,19,Christopher P.,Gibson,christopher gibson,"Gibson, Christopher P.",OTHER,1,9550
968,NY,19,Julian,Schreibman,julian schreibman,"Schreibman, Julian",OTHER,0,13336
969,NY,19,Julian,Schreibman,julian schreibman,"Schreibman, Julian",D,0,120959
970,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",D,1,181093
971,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,10291
972,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,12017
973,NY,20,Robert J.,Dieterich,robert dieterich,"Dieterich, Robert J.",R,0,79102
974,NY,20,Robert J.,Dieterich,robert dieterich,"Dieterich, Robert J.",OTHER,0,14676
975,NY,21,William L.,Owens,william owens,"Owens, William L.",D,1,117856
976,NY,21,William L.,Owens,william owens,"Owens, William L.",OTHER,1,8775
977,NY,21,Matthew A.,Doheny,matthew doheny,"Doheny, Matthew A.",OTHER,0,12877
978,NY,21,Matthew A.,Doheny,matthew doheny,"Doheny, Matthew A.",OTHER,0,4401
979,NY,21,Matthew A.,Doheny,matthew doheny,"Doheny, Matthew A.",R,0,104368
980,NY,21,Donald L.,Hassig,donald hassig,"Hassig, Donald L.",OTHER,0,4174
981,NY,22,Richard L.,Hanna,richard hanna,"Hanna, Richard L.",OTHER,1,12899
982,NY,22,Richard L.,Hanna,richard hanna,"Hanna, Richard L.",R,1,145042
983,NY,22,Dan,Lamb,dan lamb,"Lamb, Dan",D,0,102080
984,NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",R,1,117641
985,NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,14273
986,NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,5755
987,NY,23,Nate,Shinagawa,nate shinagawa,"Shinagawa, Nate",OTHER,0,12945
988,NY,23,Nate,Shinagawa,nate shinagawa,"Shinagawa, Nate",D,0,114590
989,NY,24,Daniel B.,Maffei,daniel maffei,"Maffei, Daniel B.",D,0,133908
990,NY,24,Daniel B.,Maffei,daniel maffei,"Maffei, Daniel B.",OTHER,0,9136
991,NY,24,Ann Marie,Buerkle,ann buerkle,"Buerkle, Ann Marie",R,1,105584
992,NY,24,Ann Marie,Buerkle,ann buerkle,"Buerkle, Ann Marie",OTHER,1,16481
993,NY,24,Ann Marie,Buerkle,ann buerkle,"Buerkle, Ann Marie",OTHER,1,4989
994,NY,24,Ursula E.,Rozum,ursula rozum,"Rozum, Ursula E.",OTHER,0,22670
995,NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",D,1,168761
996,NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",OTHER,1,11049
997,NY,25,Maggie,Brooks,maggie brooks,"Brooks, Maggie",R,0,109292
998,NY,25,Maggie,Brooks,maggie brooks,"Brooks, Maggie",OTHER,0,18543
999,NY,25,Maggie,Brooks,maggie brooks,"Brooks, Maggie",OTHER,0,5554
1000,NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",D,1,195234
1001,NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,17354
1002,NY,26,Michael H.,Madigan,michael madigan,"Madigan, Michael H.",R,0,57368
1003,NY,26,Michael H.,Madigan,michael madigan,"Madigan, Michael H.",OTHER,0,10243
1004,NY,26,Michael H.,Madigan,michael madigan,"Madigan, Michael H.",OTHER,0,4055
1005,NY,27,Chris,Collins,chris collins,"Collins, Chris",OTHER,0,23970
1006,NY,27,Chris,Collins,chris collins,"Collins, Chris",R,0,137250
1007,NY,27,Kathy C.,Hochul,kathy hochul,"Hochul, Kathy C.",D,1,140008
1008,NY,27,Kathy C.,Hochul,kathy hochul,"Hochul, Kathy C.",OTHER,1,16211
1009,NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",OTHER,1,4822330
1010,NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",D,1,4432525
1011,NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",OTHER,1,251292
1012,NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",OTHER,1,138513
1013,NY,S,Wendy,Long,wendy long,"Long, Wendy",OTHER,0,1758702
1014,NY,S,Wendy,Long,wendy long,"Long, Wendy",OTHER,0,241124
1015,NY,S,Wendy,Long,wendy long,"Long, Wendy",R,0,1517578
1016,NY,S,Colia,Clark,colia clark,"Clark, Colia",OTHER,0,42591
1017,NY,S,Chris,Edes,chris edes,"Edes, Chris",OTHER,0,32002
1018,NY,S,John,Mangelli,john mangelli,"Mangelli, John",OTHER,0,22041
1019,NC,01,G. K .,Butterfield,g. butterfield,"Butterfield, G. K .",D,1,254644
1020,NC,01,Pete,DiLauro,pete dilauro,"DiLauro, Pete",R,0,77288
1021,NC,01,Darryl ,Holloman,darryl holloman,"Holloman, Darryl ",OTHER,0,6134
1022,NC,02,Renee,Ellmers,renee ellmers,"Ellmers, Renee",R,1,174066
1023,NC,02,Steve,Wilkins,steve wilkins,"Wilkins, Steve",D,0,128973
1024,NC,02,Brian,Irving,brian irving,"Irving, Brian",OTHER,0,8358
1025,NC,03,Walter B.,Jones,walter jones,"Jones, Walter B.",R,1,195571
1026,NC,03,Erik,Anderson,erik anderson,"Anderson, Erik",D,0,114314
1027,NC,04,David,Price,david price,"Price, David",D,1,259534
1028,NC,04,Tim,D'Annunzio,tim d'annunzio,"D'Annunzio, Tim",R,0,88951
1029,NC,05,Virginia ,Foxx,virginia foxx,"Foxx, Virginia ",OTHER,1,200945
1030,NC,05,Elisabeth,Motsinger,elisabeth motsinger,"Motsinger, Elisabeth",D,0,148252
1031,NC,06,Howard,Coble,howard coble,"Coble, Howard",R,1,222116
1032,NC,06,Tony,Foriest,tony foriest,"Foriest, Tony",OTHER,0,142467
1033,NC,07,Mike ,McIntyre,mike mcintyre,"McIntyre, Mike ",OTHER,1,168695
1034,NC,07,David ,Rouzer,david rouzer,"Rouzer, David ",R,0,168041
1035,NC,08,Richard ,Hudson,richard hudson,"Hudson, Richard ",OTHER,0,160695
1036,NC,08,Larry ,Kissell,larry kissell,"Kissell, Larry ",OTHER,1,137139
1037,NC,08,Antonio,Blue,antonio blue,"Blue, Antonio",OTHER,0,3990
1038,NC,09,Robert ,Pittenger,robert pittenger,"Pittenger, Robert ",R,0,194537
1039,NC,09,Jennifer,Roberts,jennifer roberts,"Roberts, Jennifer",OTHER,0,171503
1040,NC,09,Curtis ,Campbell,curtis campbell,"Campbell, Curtis ",OTHER,0,9650
1041,NC,10,Patrick ,McHenry,patrick mchenry,"McHenry, Patrick ",R,1,190826
1042,NC,10,Patsy,Keever,patsy keever,"Keever, Patsy",OTHER,0,144023
1043,NC,11,Mark,Meadows,mark meadows,"Meadows, Mark",R,0,190319
1044,NC,11,Hayden ,Rogers,hayden rogers,"Rogers, Hayden ",D,0,141107
1045,NC,12,Mel,Watt,mel watt,"Watt, Mel",D,1,247591
1046,NC,12,Jack ,Brosch,jack brosch,"Brosch, Jack ",R,0,63317
1047,NC,13,George ,Holding,george holding,"Holding, George ",OTHER,0,210495
1048,NC,13,Charles ,Malone,charles malone,"Malone, Charles ",D,0,160115
1049,ND,00,Kevin,Cramer,kevin cramer,"Cramer, Kevin",R,0,173433
1050,ND,00,Pam,Gulleson,pam gulleson,"Gulleson, Pam",OTHER,0,131869
1051,ND,00,Eric,Olson,eric olson,"Olson, Eric",OTHER,0,10261
1052,ND,S,Heidi,Heitkamp,heidi heitkamp,"Heitkamp, Heidi",OTHER,0,161163
1053,ND,S,Rick,Berg,rick berg,"Berg, Rick",R,0,158282
1054,MP,00,Gregorio Kilili Camacho,Sablan,gregorio sablan,"Sablan, Gregorio Kilili Camacho",OTHER,1,9829
1055,MP,00,Ignacia Tudela,Demapan,ignacia demapan,"Demapan, Ignacia Tudela",R,0,2503
1056,OH,01,Steve,Chabot,steve chabot,"Chabot, Steve",R,1,201907
1057,OH,01,Jeff,Sinnard,jeff sinnard,"Sinnard, Jeff",D,0,131490
1058,OH,01,Jim,Berns,jim berns,"Berns, Jim",OTHER,0,9674
1059,OH,01,Rich,Stevenson,rich stevenson,"Stevenson, Rich",OTHER,0,6645
1060,OH,02,Brad,Wenstrup,brad wenstrup,"Wenstrup, Brad",R,0,194299
1061,OH,02,William R.,Smith,william smith,"Smith, William R.",D,0,137082
1062,OH,03,Joyce,Beatty,joyce beatty,"Beatty, Joyce",D,0,201921
1063,OH,03,Chris,Long,chris long,"Long, Chris",R,0,77903
1064,OH,03,Richard,Ehrbar,richard ehrbar,"Ehrbar, Richard",OTHER,0,9462
1065,OH,03,Bob,Fitrakis,bob fitrakis,"Fitrakis, Bob",OTHER,0,6388
1066,OH,03,Jeff,Brown,jeff brown,"Brown, Jeff",OTHER,0,5
1067,OH,04,Jim,Jordan,jim jordan,"Jordan, Jim",R,1,182643
1068,OH,04,Jim,Slone,jim slone,"Slone, Jim",D,0,114214
1069,OH,04,Chris,Kalla,chris kalla,"Kalla, Chris",OTHER,0,16141
1070,OH,05,Bob,Latta,bob latta,"Latta, Bob",R,1,201514
1071,OH,05,Angela,Zimmann,angela zimmann,"Zimmann, Angela",D,0,137806
1072,OH,05,Eric,Eberly,eric eberly,"Eberly, Eric",OTHER,0,12558
1073,OH,06,Bill,Johnson,bill johnson,"Johnson, Bill",R,1,164536
1074,OH,06,Charlie,Wilson,charlie wilson,"Wilson, Charlie",D,0,144444
1075,OH,07,Bob,Gibbs,bob gibbs,"Gibbs, Bob",R,1,178104
1076,OH,07,Joyce R.,Healy-Abrams,joyce healy-abrams,"Healy-Abrams, Joyce R.",D,0,137708
1077,OH,08,John A.,Boehner,john boehner,"Boehner, John A.",R,1,246380
1078,OH,08,"James J., Jr.",Condit,james condit,"Condit, James J., Jr.",OTHER,0,62
1079,OH,09,Marcy,Kaptur,marcy kaptur,"Kaptur, Marcy",D,1,217775
1080,OH,09,Samuel J.,Wurzelbacher,samuel wurzelbacher,"Wurzelbacher, Samuel J.",R,0,68666
1081,OH,09,Sean P.,Stipe,sean stipe,"Stipe, Sean P.",OTHER,0,11725
1082,OH,10,Mike,Turner,mike turner,"Turner, Mike",R,1,208201
1083,OH,10,Sharen Swartz,Neuhardt,sharen neuhardt,"Neuhardt, Sharen Swartz",D,0,131097
1084,OH,10,David A.,Harlow,david harlow,"Harlow, David A.",OTHER,0,10373
1085,OH,11,Marcia L.,Fudge,marcia fudge,"Fudge, Marcia L.",D,1,258378
1086,OH,12,Pat,Tiberi,pat tiberi,"Tiberi, Pat",R,1,233874
1087,OH,12,Jim,Reese,jim reese,"Reese, Jim",D,0,134614
1088,OH,13,Tim,Ryan,tim ryan,"Ryan, Tim",D,1,235492
1089,OH,13,Marisha G.,Agana,marisha agana,"Agana, Marisha G.",R,0,88120
1090,OH,14,David P.,Joyce,david joyce,"Joyce, David P.  #",R,0,183660
1091,OH,14,Dale Virgil,Blanchard,dale blanchard,"Blanchard, Dale Virgil",D,0,131638
1092,OH,14,Elaine R.,Mastromatteo,elaine mastromatteo,"Mastromatteo, Elaine R.",OTHER,0,13038
1093,OH,14,David,Macko,david macko,"Macko, David",OTHER,0,11536
1094,OH,14,Aaron J.,Zurbrugg,aaron zurbrugg,"Zurbrugg, Aaron J.",OTHER,0,6
1095,OH,14,Steven T.,Winfield,steven winfield,"Winfield, Steven T.",OTHER,0,0
1096,OH,14,Erick Donald,Robinson,erick robinson,"Robinson, Erick Donald",OTHER,0,0
1097,OH,15,Steve,Stivers,steve stivers,"Stivers, Steve",R,1,205277
1098,OH,15,Pat,Lang,pat lang,"Lang, Pat",D,0,128188
1099,OH,16,Jim,Renacci,jim renacci,"Renacci, Jim",R,1,185167
1100,OH,16,Betty,Sutton,betty sutton,"Sutton, Betty",D,1,170604
1101,OH,S,Sherrod,Brown,sherrod brown,"Brown, Sherrod",D,1,2762766
1102,OH,S,Josh,Mandel,josh mandel,"Mandel, Josh",R,0,2435744
1103,OH,S,Scott A.,Rupert,scott rupert,"Rupert, Scott A.",OTHER,0,250617
1104,OK,01,Jim,Brindenstine,jim brindenstine,"Brindenstine, Jim",R,0,181084
1105,OK,01,John,Olson,john olson,"Olson, John",D,0,91421
1106,OK,01,Craig,Allen,craig allen,"Allen, Craig",OTHER,0,12807
1107,OK,02,Markwayne,Mullin,markwayne mullin,"Mullin, Markwayne",R,0,143701
1108,OK,02,Rob,Wallace,rob wallace,"Wallace, Rob",D,0,96081
1109,OK,02,Michael G.,Fulks,michael fulks,"Fulks, Michael G.",OTHER,0,10830
1110,OK,03,Frank D.,Lucas,frank lucas,"Lucas, Frank D.",R,1,201744
1111,OK,03,Timothy Ray,Murray,timothy murray,"Murray, Timothy Ray",D,0,53472
1112,OK,03,William M.,Sanders,william sanders,"Sanders, William M.",OTHER,0,12787
1113,OK,04,Tom,Cole,tom cole,"Cole, Tom",R,1,176740
1114,OK,04,Donna Marie,Bebo,donna bebo,"Bebo, Donna Marie",D,0,71846
1115,OK,04,RJ,Harris,rj harris,"Harris, RJ",OTHER,0,11745
1116,OK,05,James,Lankford,james lankford,"Lankford, James",R,1,153603
1117,OK,05,Tom,Guild,tom guild,"Guild, Tom",D,0,97504
1118,OK,05,Pat,Martin,pat martin,"Martin, Pat",OTHER,0,5394
1119,OK,05,Robert T.,Murphy,robert murphy,"Murphy, Robert T.",OTHER,0,5176
1120,OR,01,Suzanne,Bonamici,suzanne bonamici,"Bonamici, Suzanne",OTHER,1,197845
1121,OR,01,Delinda ,Morgan,delinda morgan,"Morgan, Delinda ",R,0,109699
1122,OR,01,Steven,Reynolds,steven reynolds,"Reynolds, Steven",OTHER,0,15009
1123,OR,01,Bob,Ekstrom,bob ekstrom,"Ekstrom, Bob",OTHER,0,8918
1124,OR,02,Greg ,Walden,greg walden,"Walden, Greg ",R,1,228043
1125,OR,02,Joyce B.,Segers,joyce segers,"Segers, Joyce B.",OTHER,0,96741
1126,OR,02,Joe,Tabor,joe tabor,"Tabor, Joe",OTHER,0,7025
1127,OR,03,Earl ,Blumenauer,earl blumenauer,"Blumenauer, Earl ",D,1,264979
1128,OR,03,Ronald ,Green,ronald green,"Green, Ronald ",R,0,70325
1129,OR,03,Woodrow,Broadnax,woodrow broadnax,"Broadnax, Woodrow",OTHER,0,13159
1130,OR,03,Michael,Cline,michael cline,"Cline, Michael",OTHER,0,6640
1131,OR,04,Peter A.,DeFazio,peter defazio,"DeFazio, Peter A.",OTHER,1,212866
1132,OR,04,Art ,Robinson,art robinson,"Robinson, Art ",OTHER,0,140549
1133,OR,04,Chuck,Huntting,chuck huntting,"Huntting, Chuck",OTHER,0,6205
1134,OR,05,Kurt ,Schrader,kurt schrader,"Schrader, Kurt ",D,1,177229
1135,OR,05,Fred,Thompson,fred thompson,"Thompson, Fred",R,0,139223
1136,OR,05,Christina Jean,Lugo,christina lugo,"Lugo, Christina Jean",OTHER,0,7516
1137,OR,05,Raymond,Baldwin,raymond baldwin,"Baldwin, Raymond",OTHER,0,3600
1138,PA,01,Robert A.,Brady,robert brady,"Brady, Robert A.",D,1,235394
1139,PA,01,John,Featherman,john featherman,"Featherman, John",R,0,41708
1140,PA,02,Chaka,Fattah,chaka fattah,"Fattah, Chaka",D,1,318176
1141,PA,02,"Robert Allen, Jr.",Mansfield,robert mansfield,"Mansfield, Robert Allen, Jr.",R,0,33381
1142,PA,02,James,Foster,james foster,"Foster, James",OTHER,0,4829
1143,PA,03,Mike,Kelly,mike kelly,"Kelly, Mike",R,1,165826
1144,PA,03,Missa,Eaton,missa eaton,"Eaton, Missa",D,0,123933
1145,PA,03,Steven,Porter,steven porter,"Porter, Steven",OTHER,0,12755
1146,PA,04,Scott,Perry,scott perry,"Perry, Scott",R,0,181603
1147,PA,04,Harry,Perkinson,harry perkinson,"Perkinson, Harry",D,0,104643
1148,PA,04,Wayne W.,Wolf,wayne wolf,"Wolf, Wayne W.",OTHER,0,11524
1149,PA,04,Michael Bryant ,Koffenberger,michael koffenberger,"Koffenberger, Michael Bryant ",OTHER,0,6210
1150,PA,05,Glenn,Thompson,glenn thompson,"Thompson, Glenn",R,1,177740
1151,PA,05,Charles,Dumas,charles dumas,"Dumas, Charles",D,0,104725
1152,PA,06,Jim,Gerlach,jim gerlach,"Gerlach, Jim",R,1,191725
1153,PA,06,Manan M.,Trivedi,manan trivedi,"Trivedi, Manan M.",D,0,143803
1154,PA,07,Patrick L.,Meehan,patrick meehan,"Meehan, Patrick L.",R,1,209942
1155,PA,07,George,Badey,george badey,"Badey, George",D,0,143509
1156,PA,08,Mike,Fitzpatrick,mike fitzpatrick,"Fitzpatrick, Mike",R,1,199379
1157,PA,08,Kathy,Boockvar,kathy boockvar,"Boockvar, Kathy",D,0,152859
1158,PA,09,Bill,Shuster,bill shuster,"Shuster, Bill",R,1,169177
1159,PA,09,Karen,Ramsburg,karen ramsburg,"Ramsburg, Karen",OTHER,0,105128
1160,PA,10,Thomas A.,Marino,thomas marino,"Marino, Thomas A.",R,1,179563
1161,PA,10,Philip,Scollo,philip scollo,"Scollo, Philip",D,0,94227
1162,PA,11,Lou,Barletta,lou barletta,"Barletta, Lou",R,1,166967
1163,PA,11,Gene,Stilp,gene stilp,"Stilp, Gene",D,0,118231
1164,PA,12,Keith J.,Rothfus,keith rothfus,"Rothfus, Keith J.",R,0,175352
1165,PA,12,Mark S.,Critz,mark critz,"Critz, Mark S.",D,1,163589
1166,PA,13,Allyson Y.,Schwartz,allyson schwartz,"Schwartz, Allyson Y.",D,1,209901
1167,PA,13,Joseph James,Rooney,joseph rooney,"Rooney, Joseph James",R,0,93918
1168,PA,14,Mike,Doyle,mike doyle,"Doyle, Mike",D,1,251932
1169,PA,14,Hans F.,Lessmann,hans lessmann,"Lessmann, Hans F.",R,0,75702
1170,PA,15,Charles W.,Dent,charles dent,"Dent, Charles W.",R,1,168960
1171,PA,15,Richard,Daugherty,richard daugherty,"Daugherty, Richard",D,0,128764
1172,PA,16,Joseph R.,Pitts,joseph pitts,"Pitts, Joseph R.",R,1,156192
1173,PA,16,Aryanna C.,Strader,aryanna strader,"Strader, Aryanna C.",D,0,111185
1174,PA,16,John A,Murphy,john murphy,"Murphy, John A",OTHER,0,12250
1175,PA,16,James F.,Bednarski,james bednarski,"Bednarski, James F.",OTHER,0,5154
1176,PA,17,Matthew A.,Cartwright,matthew cartwright,"Cartwright, Matthew A.",D,0,161393
1177,PA,17,Laureen A.,Cummings,laureen cummings,"Cummings, Laureen A.",R,0,106208
1178,PA,18,Tim,Murphy,tim murphy,"Murphy, Tim",R,1,216727
1179,PA,18,Lawrence,Maggi,lawrence maggi,"Maggi, Lawrence",D,0,122146
1180,PA,S,"Bob, Jr.",Casey,"bob, casey","Casey, Bob, Jr.",D,1,3021364
1181,PA,S,Tom,Smith,tom smith,"Smith, Tom",R,0,2509132
1182,PA,S,Rayburn Douglas,Smith,rayburn smith,"Smith, Rayburn Douglas",OTHER,0,96926
1183,PR,00,Pedro R.,Pierluisi Urrutia,pedro pierluisi urrutia,"Pierluisi Urrutia, Pedro R.",OTHER,1,905066
1184,PR,00,Roberto,Cox Alomar,roberto cox alomar,"Cox Alomar, Roberto",OTHER,0,881181
1185,PR,00,Juan Manuel,Mercado Nieves,juan mercado nieves,"Mercado Nieves, Juan Manuel",OTHER,0,38941
1186,PR,00,Felix ,Córdova Iturregui,felix córdova iturregui,"Córdova Iturregui, Felix ",OTHER,0,13120
1187,PR,00,Mária de Lourdes ,Guzmán Rivera,mária guzmán rivera,"Guzmán Rivera, Mária de Lourdes ",OTHER,0,11764
1188,PR,00,Sadiasept ,Guillont Juarbe,sadiasept guillont juarbe,"Guillont Juarbe, Sadiasept ",OTHER,0,5647
1189,RI,01,David N.,Cicilline,david cicilline,"Cicilline, David N.",D,1,108612
1190,RI,01,Brendan P.,Doherty,brendan doherty,"Doherty, Brendan P.",R,0,83737
1191,RI,01,David S.,Vogel,david vogel,"Vogel, David S.",OTHER,0,12504
1192,RI,01,Mickey,Mouse,mickey mouse,"Mouse, Mickey",OTHER,0,6
1193,RI,02,James R.,Langevin,james langevin,"Langevin, James R.",D,1,124067
1194,RI,02,Michael G.,Riley,michael riley,"Riley, Michael G.",R,0,78189
1195,RI,02,Abel G.,Collins,abel collins,"Collins, Abel G.",OTHER,0,20212
1196,RI,S,Sheldon,Whitehouse,sheldon whitehouse,"Whitehouse, Sheldon",D,1,271034
1197,RI,S,"Benjamin Barrett, III",Hinckley,benjamin hinckley,"Hinckley, Benjamin Barrett, III",R,0,146222
1198,RI,S,Ron,Paul,ron paul,"Paul, Ron",OTHER,0,7
1199,SC,01,Tim,Scott,tim scott,"Scott, Tim",R,1,179908
1200,SC,01,Bobbie,Rose,bobbie rose,"Rose, Bobbie",D,0,98154
1201,SC,01,Bobbie,Rose,bobbie rose,"Rose, Bobbie",OTHER,0,5403
1202,SC,01,Keith,Blandford,keith blandford,"Blandford, Keith",OTHER,0,6334
1203,SC,02,Joe,Wilson,joe wilson,"Wilson, Joe",R,1,196116
1204,SC,03,Jeff,Duncan,jeff duncan,"Duncan, Jeff",R,1,169512
1205,SC,03,Brian Ryan B.,Doyle,brian doyle,"Doyle, Brian Ryan B.",D,0,84735
1206,SC,04,Trey,Gowdy,trey gowdy,"Gowdy, Trey",R,1,173201
1207,SC,04,Deb,Morrow,deb morrow,"Morrow, Deb",OTHER,0,5877
1208,SC,04,Deb,Morrow,deb morrow,"Morrow, Deb",D,0,84087
1209,SC,04,Jeff,Sumerel,jeff sumerel,"Sumerel, Jeff",OTHER,0,3390
1210,SC,05,Mick,Mulvaney,mick mulvaney,"Mulvaney, Mick",R,1,154324
1211,SC,05,Joyce,Knott,joyce knott,"Knott, Joyce",D,0,113904
1212,SC,05,Joyce,Knott,joyce knott,"Knott, Joyce",OTHER,0,9539
1213,SC,06,"James E. ""Jim""",Clyburn,james clyburn,"Clyburn, James E. ""Jim""",D,1,218717
1214,SC,06,Nammu Y.,Muhammad,nammu muhammad,"Muhammad, Nammu Y.",OTHER,0,12920
1215,SC,07,Tom,Rice,tom rice,"Rice, Tom",R,0,153068
1216,SC,07,Gloria Bromell,Tinubu,gloria tinubu,"Tinubu, Gloria Bromell",OTHER,0,7795
1217,SC,07,Gloria Bromell,Tinubu,gloria tinubu,"Tinubu, Gloria Bromell",D,0,114594
1218,SD,00,Kristi,Noem,kristi noem,"Noem, Kristi",R,1,207640
1219,SD,00,Matt,Varilek,matt varilek,"Varilek, Matt",D,0,153789
1220,TN,01,Phil,Roe,phil roe,"Roe, Phil",R,1,182252
1221,TN,01,Alan,Woodruff,alan woodruff,"Woodruff, Alan",D,0,47663
1222,TN,01,Karen Sherry,Brackett,karen brackett,"Brackett, Karen Sherry",OTHER,0,4837
1223,TN,01,Robert N.,Smith,robert smith,"Smith, Robert N.",OTHER,0,2872
1224,TN,01,Michael D.,Salyer,michael salyer,"Salyer, Michael D.",OTHER,0,2048
1225,TN,02,"John J., Jr.",Duncan,john duncan,"Duncan, John J., Jr.",R,1,196894
1226,TN,02,Troy Christopher,Goodale,troy goodale,"Goodale, Troy Christopher",D,0,54522
1227,TN,02,Norris,Dryer,norris dryer,"Dryer, Norris",OTHER,0,5733
1228,TN,02,Greg,Samples,greg samples,"Samples, Greg",OTHER,0,4382
1229,TN,02,Brandon,Stewart,brandon stewart,"Stewart, Brandon",OTHER,0,2974
1230,TN,03,Chuck,Fleischmann,chuck fleischmann,"Fleischmann, Chuck",R,1,157830
1231,TN,03,Mary M.,Headrick,mary headrick,"Headrick, Mary M.",D,0,91094
1232,TN,03,Matthew,Deniston,matthew deniston,"Deniston, Matthew",OTHER,0,7905
1233,TN,03,Lady J Jean,Howard-Hill,lady howard-hill,"Howard-Hill, Lady J Jean",OTHER,0,62
1234,TN,03,Richard,Hall,richard hall,"Hall, Richard",OTHER,0,18
1235,TN,04,Scott,DesJarlais,scott desjarlais,"DesJarlais, Scott",R,1,128568
1236,TN,04,Eric,Stewart,eric stewart,"Stewart, Eric",D,0,102022
1237,TN,05,Jim,Cooper,jim cooper,"Cooper, Jim",D,1,171621
1238,TN,05,Brad,Staats,brad staats,"Staats, Brad",R,0,86240
1239,TN,05,John,Miglietta,john miglietta,"Miglietta, John",OTHER,0,5222
1240,TN,05,Sean,Puckett,sean puckett,"Puckett, Sean",OTHER,0,12
1241,TN,06,Diane,Black,diane black,"Black, Diane",R,1,184383
1242,TN,06,Scott,Beasley,scott beasley,"Beasley, Scott",OTHER,0,34766
1243,TN,06,Pat,Riley,pat riley,"Riley, Pat",OTHER,0,21633
1244,TN,06,Rachel,Robinson,rachel robinson,"Robinson, Rachel",OTHER,0,455
1245,TN,06,Michael H.,Thompson,michael thompson,"Thompson, Michael H.",OTHER,0,4
1246,TN,07,Marsha,Blackburn,marsha blackburn,"Blackburn, Marsha",R,1,182730
1247,TN,07,Credo,Amouzouvik,credo amouzouvik,"Amouzouvik, Credo",D,0,61679
1248,TN,07,Howard,Switzer,howard switzer,"Switzer, Howard",OTHER,0,4640
1249,TN,07,Jack,Arnold,jack arnold,"Arnold, Jack",OTHER,0,4256
1250,TN,07,Wm. Ryan,Akin,wm. akin,"Akin, Wm. Ryan",OTHER,0,2740
