STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
TX,13,John Robert,Deek,john deek,"Deek, John Robert",OTHER,0,12701
TX,13,Keith F.,Houston,keith houston,"Houston, Keith F.",OTHER,0,5912
TX,14,Randy,Weber,randy weber,"Weber, Randy",R,0,131460
TX,14,Nick,Lampson,nick lampson,"Lampson, Nick",D,0,109697
TX,14,Zach,Grady,zach grady,"Grady, Zach",OTHER,0,3619
TX,14,Rhett Rosenquest,Smith,rhett smith,"Smith, Rhett Rosenquest",OTHER,0,1063
TX,15,Rubén,Hinojosa,rubén hinojosa,"Hinojosa, Rubén",D,1,89296
TX,15,Dale A.,Brueggemann,dale brueggemann,"Brueggemann, Dale A.",R,0,54056
TX,15,Ron,Finch,ron finch,"Finch, Ron",OTHER,0,3309
TX,16,Beto,O'Rourke,beto orourke,"O'Rourke, Beto",D,0,101403
TX,16,Barbara,Carrasco,barbara carrasco,"Carrasco, Barbara",R,0,51043
TX,16,Junart,Sodoy,junart sodoy,"Sodoy, Junart",OTHER,0,2559
TX,17,Bill,Flores,bill flores,"Flores, Bill",R,1,143284
TX,17,Ben,Easton,ben easton,"Easton, Ben",OTHER,0,35978
TX,18,Sheila,Jackson Lee,sheila jackson lee,"Jackson Lee, Sheila",D,1,146223
TX,18,Sean,Seibert,sean seibert,"Seibert, Sean",R,0,44015
TX,18,Christopher,Barber,christopher barber,"Barber, Christopher",OTHER,0,4694
TX,19,Randy,Neugebauer,randy neugebauer,"Neugebauer, Randy",R,1,163239
TX,19,Richard (Chip),Peterson,richard peterson,"Peterson, Richard (Chip)",OTHER,0,28824
TX,20,Joaquin,Castro,joaquin castro,"Castro, Joaquin",D,0,119032
TX,20,David,Rosa,david rosa,"Rosa, David",R,0,62376
TX,20,A.E. (Tracy),Potts,ae potts,"Potts, A.E. (Tracy)",OTHER,0,3143
TX,20,Antonio,Diaz,antonio diaz,"Diaz, Antonio",OTHER,0,1626
TX,21,Lamar,Smith,lamar smith,"Smith, Lamar",R,1,187015
TX,21,Candace E.,Duval,candace duval,"Duval, Candace E.",D,0,109326
TX,21,John-Henry,Liberty,johnhenry liberty,"Liberty, John-Henry",OTHER,0,12524
TX,22,Pete,Olson,pete olson,"Olson, Pete",R,1,160668
TX,22,Kesha,Rogers,kesha rogers,"Rogers, Kesha",D,0,80203
TX,22,Steven,Susman,steven susman,"Susman, Steven",OTHER,0,5986
TX,22,Don,Cook,don cook,"Cook, Don",OTHER,0,4054
TX,23,Pete P.,Gallego,pete gallego,"Gallego, Pete P.",D,0,96676
TX,23,"Francisco ""Quico""",Canseco,francisco canseco,"Canseco, Francisco ""Quico""",R,1,87547
TX,23,Jeffrey C.,Blunt,jeffrey blunt,"Blunt, Jeffrey C.",OTHER,0,5841
TX,23,Ed,Scharf,ed scharf,"Scharf, Ed",OTHER,0,2105
TX,24,Kenny E.,Marchant,kenny marchant,"Marchant, Kenny E.",R,1,148586
TX,24,Tim,Rusk,tim rusk,"Rusk, Tim",D,0,87645
TX,24,John,Stathas,john stathas,"Stathas, John",OTHER,0,7258
TX,25,Roger,Williams,roger williams,"Williams, Roger",R,0,154245
TX,25,Elaine M.,Henderson,elaine henderson,"Henderson, Elaine M.",D,0,98827
TX,25,Betsy,Dewey,betsy dewey,"Dewey, Betsy",OTHER,0,10860
TX,26,Michael,Burgess,michael burgess,"Burgess, Michael",R,1,176642
TX,26,David,Sanchez,david sanchez,"Sanchez, David",D,0,74237
TX,26,Mark,Boler,mark boler,"Boler, Mark",OTHER,0,7844
TX,27,Blake,Farenthold,blake farenthold,"Farenthold, Blake",R,1,120684
TX,27,Rose Meza,Harrison,rose harrison,"Harrison, Rose Meza",D,0,83395
TX,27,Bret,Baldwin,bret baldwin,"Baldwin, Bret",OTHER,0,5354
TX,27,Corrie,Byrd,corrie byrd,"Byrd, Corrie",OTHER,0,3218
TX,28,Henry,Cuellar,henry cuellar,"Cuellar, Henry",D,1,112456
TX,28,William R.,Hayward,william hayward,"Hayward, William R.",R,0,49309
TX,28,Patrick,Hisel,patrick hisel,"Hisel, Patrick",OTHER,0,2473
TX,28,Michael D.,Cary,michael cary,"Cary, Michael D.",OTHER,0,1407
TX,29,Gene,Green,gene green,"Green, Gene",D,1,86053
TX,29,James,Stanczak,james stanczak,"Stanczak, James",OTHER,0,4996
TX,29,Maria,Selva,maria selva,"Selva, Maria",OTHER,0,4562
TX,30,Eddie Bernice,Johnson,eddie johnson,"Johnson, Eddie Bernice",D,1,171059
TX,30,"Travis, Jr.",Washington,travis washington,"Washington, Travis, Jr.",R,0,41222
TX,30,Ed,Rankin,ed rankin,"Rankin, Ed",OTHER,0,4733
TX,31,John R.,Carter,john carter,"Carter, John R.",R,1,145348
TX,31,Stephen M.,Wyman,stephen wyman,"Wyman, Stephen M.",D,0,82977
TX,31,Ethan,Garofolo,ethan garofolo,"Garofolo, Ethan",OTHER,0,8862
TX,32,Pete,Sessions,pete sessions,"Sessions, Pete",R,1,146653
TX,32,Katherine Savers,McGovern,katherine mcgovern,"McGovern, Katherine Savers",D,0,99288
TX,32,Seth Jewel,Hollist,seth hollist,"Hollist, Seth Jewel",OTHER,0,5695
TX,33,Marc,Veasey,marc veasey,"Veasey, Marc",D,0,85114
TX,33,Chuck,Bradley,chuck bradley,"Bradley, Chuck",R,0,30252
TX,33,Ed,Lindsay,ed lindsay,"Lindsay, Ed",OTHER,0,2009
TX,34,Filemon,Vela,filemon vela,"Vela, Filemon",D,0,89606
TX,34,Jessica Puente,Bradshaw,jessica bradshaw,"Bradshaw, Jessica Puente",R,0,52448
TX,34,"Steven ""Ziggy""",Shanklin,steven shanklin,"Shanklin, Steven ""Ziggy""",OTHER,0,2724
TX,35,Lloyd,Doggett,lloyd doggett,"Doggett, Lloyd",D,1,105626
TX,35,Susan,Narvaiz,susan narvaiz,"Narvaiz, Susan",R,0,52894
TX,35,Ross Lynn,Leone,ross leone,"Leone, Ross Lynn",OTHER,0,4082
TX,35,Meghan,Owen,meghan owen,"Owen, Meghan",OTHER,0,2540
TX,35,Simon,Alvarado,simon alvarado,"Alvarado, Simon",OTHER,0,37
TX,36,Steve,Stockman,steve stockman,"Stockman, Steve",R,0,165405
TX,36,Max,Martin,max martin,"Martin, Max",D,0,62143
TX,36,Michael K.,Cole,michael cole,"Cole, Michael K.",OTHER,0,6284
TX,S,Ted,Cruz,ted cruz,"Cruz, Ted",R,0,4440137
TX,S,Paul,Sadler,paul sadler,"Sadler, Paul",D,0,3194927
TX,S,John Jay,Myers,john myers,"Myers, John Jay",OTHER,0,162354
TX,S,David B.,Collins,david collins,"Collins, David B.",OTHER,0,67404
UT,01,Rob,Bishop,rob bishop,"Bishop, Rob",R,1,175487
UT,01,Donna M.,McAleer,donna mcaleer,"McAleer, Donna M.",D,0,60611
UT,01,Sherry,Phipps,sherry phipps,"Phipps, Sherry",OTHER,0,9430
UT,02,Chris,Stewart,chris stewart,"Stewart, Chris",R,0,154523
UT,02,Jay,Seegmiller,jay seegmiller,"Seegmiller, Jay",D,0,83176
UT,02,Jonathan D.,Garrard,jonathan garrard,"Garrard, Jonathan D.",OTHER,0,5051
UT,02,Joseph,Andrade,joseph andrade,"Andrade, Joseph",OTHER,0,2971
UT,02,Charles E.,Kimball,charles kimball,"Kimball, Charles E.",OTHER,0,2824
UT,03,Jason,Chaffetz,jason chaffetz,"Chaffetz, Jason",R,1,198828
UT,03,Soren,Simonsen,soren simonsen,"Simonsen, Soren",D,0,60719
UT,04,Jim,Matheson,jim matheson,"Matheson, Jim",D,1,119803
UT,04,Mia B.,Love,mia love,"Love, Mia B.",R,0,119035
UT,04,Jim L.,Vein,jim vein,"Vein, Jim L.",OTHER,0,6439
UT,S,Orrin G.,Hatch,orrin hatch,"Hatch, Orrin G.",R,1,657608
UT,S,Scott,Howell,scott howell,"Howell, Scott",D,0,301873
UT,S,Shaun Lynn,McCausland,shaun mccausland,"McCausland, Shaun Lynn",OTHER,0,31905
UT,S,Daniel,Geery,daniel geery,"Geery, Daniel",OTHER,0,8342
UT,S,Bill,Barron,bill barron,"Barron, Bill",OTHER,0,7172
UT,S,JoAnn S.,Secrist,joann secrist,"Secrist, JoAnn S.",OTHER,0,1
VT,00,Peter,Welch,peter welch,"Welch, Peter",OTHER,1,208600
VT,00,Mark,Donka,mark donka,"Donka, Mark",R,0,67543
VT,00,"James ""Sam""",Desrochers,james desrochers,"Desrochers, James ""Sam""",OTHER,0,8302
VT,00,Jane,Newton,jane newton,"Newton, Jane",OTHER,0,4065
VT,00,Andre,LaFramboise,andre laframboise,"LaFramboise, Andre",OTHER,0,1153
VT,S,Bernie,Sanders,bernie sanders,"Sanders, Bernie",OTHER,1,207848
VT,S,John,MacGovern,john macgovern,"MacGovern, John",R,0,72898
VT,S,Cris,Ericson,cris ericson,"Ericson, Cris",OTHER,0,5924
VT,S,Pete,Diamondstone,pete diamondstone,"Diamondstone, Pete",OTHER,0,2511
VT,S,Peter,Moss,peter moss,"Moss, Peter",OTHER,0,2452
VT,S,Laurel,LaFramboise,laurel laframboise,"LaFramboise, Laurel",OTHER,0,877
VI,00,Donna M.,Christensen,donna christensen,"Christensen, Donna M.",D,1,11512
VI,00,"Holland L., II",Redfield,holland redfield,"Redfield, Holland L., II",R,0,2131
VI,00,Warren B.,Mosler,warren mosler,"Mosler, Warren B.",OTHER,0,3276
VI,00,Norma ,Pickard-Samuel,norma pickardsamuel,"Pickard-Samuel, Norma ",OTHER,0,1927
VI,00,Guillaume,Mimoun,guillaume mimoun,"Mimoun, Guillaume",OTHER,0,312
VA,01,"Robert J. ""Rob""",Wittman,robert wittman,"Wittman, Robert J. ""Rob""",R,1,200845
VA,01,Adam M.,Cook,adam cook,"Cook, Adam M.",D,0,147036
VA,01,G. Gail,Parker,g parker,"Parker, G. Gail",OTHER,0,8308
VA,02,E. Scott,Rigell,e rigell,"Rigell, E. Scott",R,1,166231
VA,02,"Paul O., Jr.",Hirschbiel,paul hirschbiel,"Hirschbiel, Paul O., Jr.",D,0,142548
VA,03,"Robert C. ""Bobby""",Scott,robert scott,"Scott, Robert C. ""Bobby""",D,1,259199
VA,03,Dean J.,Longo,dean longo,"Longo, Dean J.",R,0,58931
VA,04,J. Randy,Forbes,j forbes,"Forbes, J. Randy",R,1,199292
VA,04,Ella P.,Ward,ella ward,"Ward, Ella P.",D,0,150190
VA,05,Robert,Hurt,robert hurt,"Hurt, Robert",R,1,193009
VA,05,John Wade,Douglass,john douglass,"Douglass, John Wade",D,0,149214
VA,05,Kenneth J.,Hildebrandt,kenneth hildebrandt,"Hildebrandt, Kenneth J.",OTHER,0,5500
VA,06,"Robert W. ""Bob""",Goodlatte,robert goodlatte,"Goodlatte, Robert W. ""Bob""",R,1,211278
VA,06,Andy B.,Schmookler,andy schmookler,"Schmookler, Andy B.",D,0,111949
VA,07,Eric I.,Cantor,eric cantor,"Cantor, Eric I.",R,1,222983
VA,07,E. Wayne,Powell,e powell,"Powell, E. Wayne",D,0,158012
VA,08,"James P. ""Jim,"" Jr.",Moran,james moran,"Moran, James P. ""Jim,"" Jr.",D,1,226847
VA,08,J. Patrick,Murray,j murray,"Murray, J. Patrick",R,0,107370
VA,08,Jason J.,Howell,jason howell,"Howell, Jason J.",OTHER,0,10180
VA,08,Janet,Murphy,janet murphy,"Murphy, Janet",OTHER,0,5985
VA,09,H. Morgan,Griffith,h griffith,"Griffith, H. Morgan",R,1,184882
VA,09,Anthony J.,Flaccavento,anthony flaccavento,"Flaccavento, Anthony J.",D,0,116400
VA,10,Frank R.,Wolf,frank wolf,"Wolf, Frank R.",R,1,214038
VA,10,Kristin A.,Cabral,kristin cabral,"Cabral, Kristin A.",D,0,142024
VA,10,J. Kevin,Chisholm,j chisholm,"Chisholm, J. Kevin",OTHER,0,9855
VA,11,"Gerald E. ""Gerry""",Connolly,gerald connolly,"Connolly, Gerald E. ""Gerry""",D,1,202606
VA,11,Chris S.,Perkins,chris perkins,"Perkins, Chris S. ",R,0,117902
VA,11,Mark T.,Gibson,mark gibson,"Gibson, Mark T.",OTHER,0,3806
VA,11,Christopher F.,DeCarlo,christopher decarlo,"DeCarlo, Christopher F.",OTHER,0,3027
VA,11,Joe F. Jr.,Galdo,joe galdo,"Galdo, Joe F. Jr.",OTHER,0,2195
VA,11,Peter M.,Marchetti,peter marchetti,"Marchetti, Peter M.",OTHER,0,1919
VA,S,Timothy M.,Kaine,timothy kaine,"Kaine, Timothy M.",D,0,2010067
VA,S,George F.,Allen,george allen,"Allen, George F.",R,0,1785542
WA,01 - FULL TERM,Suzan,DelBene,suzan delbene,"DelBene, Suzan",D,0,177025
WA,01 - FULL TERM,John,Koster,john koster,"Koster, John",R,0,151187
WA,01 - UNEXPIRED TERM,Suzan,DelBene,suzan delbene,"DelBene, Suzan",D,0,216144
WA,01 - UNEXPIRED TERM,John,Koster,john koster,"Koster, John",R,0,141591
WA,02,Rick,Larsen,rick larsen,"Larsen, Rick",D,1,184826
WA,02,Dan,Matthews,dan matthews,"Matthews, Dan",R,0,117465
WA,03,Jaime Herrera,Beutler,jaime beutler,"Beutler, Jaime Herrera",R,1,177446
WA,03,Jon T.,Haugen,jon haugen,"Haugen, Jon T.",D,0,116438
WA,04,Doc,Hastings,doc hastings,"Hastings, Doc",R,1,154749
WA,04,Mary,Baechler,mary baechler,"Baechler, Mary",D,0,78940
WA,05,Cathy McMorris,Rodgers,cathy rodgers,"Rodgers, Cathy McMorris",R,1,191066
WA,05,Rich,Cowan,rich cowan,"Cowan, Rich",D,0,117512
WA,06,Derek,Kilmer,derek kilmer,"Kilmer, Derek",D,0,186661
WA,06,Bill,Driscoll,bill driscoll,"Driscoll, Bill",R,0,129725
WA,07,Jim,McDermott,jim mcdermott,"McDermott, Jim",D,1,298368
WA,07,Ron,Bemis,ron bemis,"Bemis, Ron",R,0,76212
WA,08,Dave,Reichert,dave reichert,"Reichert, Dave",R,1,180204
WA,08,Karen,Porterfield,karen porterfield,"Porterfield, Karen",D,0,121886
WA,09,Adam,Smith,adam smith,"Smith, Adam",D,1,192034
WA,09,Jim,Postma,jim postma,"Postma, Jim",R,0,76105
WA,10,Denny,Heck,denny heck,"Heck, Denny",D,0,163036
WA,10,Richard (Dick),Muri,richard muri,"Muri, Richard (Dick)",R,0,115381
WA,S,Maria,Cantwell,maria cantwell,"Cantwell, Maria",D,1,1855493
WA,S,Michael,Baumgartner,michael baumgartner,"Baumgartner, Michael",R,0,1213924
WV,01,David B.,McKinley,david mckinley,"McKinley, David B.",R,1,133809
WV,01,Sue,Thorn,sue thorn,"Thorn, Sue",D,0,80342
WV,02,Shelley Moore,Capito,shelley capito,"Capito, Shelley Moore",R,1,158206
WV,02,Howard,Swint,howard swint,"Swint, Howard",D,0,68560
WV,03,"Nick J., II",Rahall,nick rahall,"Rahall, Nick J., II",D,1,108199
WV,03,Rick,Snuffer,rick snuffer,"Snuffer, Rick",R,0,92238
WV,S,"Joe, III",Manchin,joe manchin,"Manchin, Joe, III",D,1,399898
WV,S,John R.,Raese,john raese,"Raese, John R.",R,0,240787
WV,S,Bob Henry,Baber,bob baber,"Baber, Bob Henry",OTHER,0,19517
WI,01,Paul,Ryan,paul ryan,"Ryan, Paul",R,1,200423
WI,01,Rob,Zerban,rob zerban,"Zerban, Rob",D,0,158414
WI,01,Keith,Deschler,keith deschler,"Deschler, Keith ",OTHER,0,6054
WI,02,Mark  ,Pocan,mark pocan,"Pocan, Mark  ",D,0,265422
WI,02,Chad,Lee,chad lee,"Lee, Chad",R,0,124683
WI,02,Joe,Kopsick,joe kopsick,"Kopsick, Joe",OTHER,0,6
WI,03,Ron,Kind,ron kind,"Kind, Ron",D,1,217712
WI,03,Ray,Boland,ray boland,"Boland, Ray",R,0,121713
WI,04,Gwen,Moore,gwen moore,"Moore, Gwen",D,1,235257
WI,04,Dan,Sebring,dan sebring,"Sebring, Dan",R,0,80787
WI,04,Robert R.,Raymond,robert raymond,"Raymond, Robert R.",OTHER,0,9277
WI,05,"F. James, Jr.",Sensenbrenner,f sensenbrenner,"Sensenbrenner, F. James, Jr.",R,1,250335
WI,05,Dave,Heaster,dave heaster,"Heaster, Dave",D,0,118478
WI,06,Tom ,Petri,tom petri,"Petri, Tom ",R,1,223460
WI,06,Joe,Kallas,joe kallas,"Kallas, Joe",D,0,135921
WI,07,Sean,Duffy,sean duffy,"Duffy, Sean",R,1,201720
WI,07,Pat,Kreitlow,pat kreitlow,"Kreitlow, Pat",D,0,157524
WI,07,Dale C.,Lehner,dale lehner,"Lehner, Dale C.",OTHER,0,20
WI,08,Reid J.,Ribble,reid ribble,"Ribble, Reid J.",R,1,198874
WI,08,Jamie,Wall,jamie wall,"Wall, Jamie",D,0,156287
WI,S,Tammy,Baldwin,tammy baldwin,"Baldwin, Tammy",D,0,1547104
WI,S,Tommy G.,Thompson,tommy thompson,"Thompson, Tommy G.",R,0,1380126
WI,S,Joseph,Kexel,joseph kexel,"Kexel, Joseph",OTHER,0,62240
WI,S,"Allen Y.U., III",Nimrod,allen nimrod,"Nimrod, Allen Y.U., III",OTHER,0,16455
WI,S,Riley J. ,Hood,riley hood,"Hood, Riley J",OTHER,0,70
WI,S,Diane,Lorbiecki,diane lorbiecki,"Lorbiecki, Diane",OTHER,0,43
WY,00,Cynthia M.,Lummis,cynthia lummis,"Lummis, Cynthia M.",R,1,166452
WY,00,Chris,Henrichsen,chris henrichsen,"Henrichsen, Chris",D,0,57573
WY,00,Richard P.,Brubaker,richard brubaker,"Brubaker, Richard P.",OTHER,0,8442
WY,00,Daniel Clyde,Cummings,daniel cummings,"Cummings, Daniel Clyde",OTHER,0,4963
WY,00,Don,Wills,don wills,"Wills, Don",OTHER,0,3775
WY,S,John,Barrasso,john barrasso,"Barrasso, John",R,1,185250
WY,S,Tim,Chesnut,tim chesnut,"Chesnut, Tim",D,0,53019
WY,S,Joel,Otto,joel otto,"Otto, Joel",OTHER,0,6176
